회사명,종목코드,업종,시가총액,상장주식수,현재가격,PER,예상PER,PBR,배당수익률,동일업종 PER,감점합계,가점합계,매출(3년 전),영업이익(3년 전),당기순이익(3년 전),ROE(3년 전),부채비율(3년 전),당좌비율(3년 전),자본유보율(3년 전),EPS(3년 전),PER(3년 전),시가배당률(3년 전),배당성향(3년 전),매출(2년 전),영업이익(2년 전),당기순이익(2년 전),ROE(2년 전),부채비율(2년 전),당좌비율(2년 전),자본유보율(2년 전),EPS(2년 전),PER(2년 전),시가배당률(2년 전),배당성향(2년 전),매출(1년 전),영업이익(1년 전),당기순이익(1년 전),ROE(1년 전),부채비율(1년 전),당좌비율(1년 전),자본유보율(1년 전),EPS(1년 전),PER(1년 전),시가배당률(1년 전),배당성향(1년 전),매출(올해 예상),영업이익(올해 예상),당기순이익(올해 예상),ROE(올해 예상),부채비율(올해 예상),당좌비율(올해 예상),자본유보율(올해 예상),EPS(올해 예상),PER(올해 예상),시가배당률(올해 예상),배당성향(올해 예상),매출(4분기 전),영업이익(4분기 전),당기순이익(4분기 전),ROE(4분기 전),부채비율(4분기 전),당좌비율(4분기 전),자본유보율(4분기 전),EPS(4분기 전),PER(4분기 전),시가배당률(4분기 전),배당성향(4분기 전),매출(3분기 전),영업이익(3분기 전),당기순이익(3분기 전),ROE(3분기 전),부채비율(3분기 전),당좌비율(3분기 전),자본유보율(3분기 전),EPS(3분기 전),PER(3분기 전),시가배당률(3분기 전),배당성향(3분기 전),매출(2분기 전),영업이익(2분기 전),당기순이익(2분기 전),ROE(2분기 전),부채비율(2분기 전),당좌비율(2분기 전),자본유보율(2분기 전),EPS(2분기 전),PER(2분기 전),시가배당률(2분기 전),배당성향(2분기 전),매출(1분기 전),영업이익(1분기 전),당기순이익(1분기 전),ROE(1분기 전),부채비율(1분기 전),당좌비율(1분기 전),자본유보율(1분기 전),EPS(1분기 전),PER(1분기 전),시가배당률(1분기 전),배당성향(1분기 전),매출(다음분기 예상),영업이익(다음분기 예상),당기순이익(다음분기 예상),ROE(다음분기 예상),부채비율(다음분기 예상),당좌비율(다음분기 예상),자본유보율(다음분기 예상),EPS(다음분기 예상),PER(다음분기 예상),시가배당률(다음분기 예상),배당성향(다음분기 예상)
슈피겐코리아,192440,핸드셋,1893,6216363,30450,4.44,,0.39,2.29,-142.27,36,75,3858,446,457,12.5,15.55,319.36,12402.62,7370,5.83,1.95,11.06,4459,520,328,8.05,11.55,304.67,13301.92,5311,6.23,1.69,10.23,4474,353,419,9.58,9.78,279.23,14565.41,6861,4.81,2.11,9.84,,,,,,,,,,,,1082,132,174,11.18,11.52,340.26,13438,2810,4.37,,,916,61,97,10.91,9.01,368.84,14070.64,1577,4.66,,,1155,61,72,7.84,11.35,274.35,14305.05,1172,5.8,,,1322,99,76,9.58,9.78,279.23,14565.41,1302,4.81,2.11,51.86,,,,,,,,,,,
CJ,001040,복합기업,37142,29176998,127300,23.31,13.41,0.77,2.36,16.18,26,65,344840,18818,8070,5.66,154.84,69.78,2682.28,7710,10.82,2.76,28.09,409249,21542,6868,3.94,172.03,63.95,2767.78,5666,14.84,2.97,41.54,413527,20391,5247,3.64,163.81,64.13,2823.55,5462,17.28,3.18,51.7,432671,24237,7833,6.04,,,,9492,13.41,,,97774,3293,117,2.51,173.68,67.16,2736.99,305,28.53,,,102903,4989,348,0.59,170.74,60,2759.63,346,78.49,,,106190,6375,3569,1.6,166.41,66.17,2821.61,3850,36.01,,,106659,5734,1213,3.64,163.81,64.13,2823.55,961,17.28,3.18,293.87,101823,5304,,,,,,4178,30.47,,
유한양행우,000105,제약,733,1180940,62100,37.14,28.91,2.27,0.74,101.13,38,77,16878,486,991,5.45,27.27,188.33,2687.89,1260,45.11,0.76,25.42,17758,360,906,4.86,23.16,204.33,2712.5,1169,46.83,0.79,28.66,18590,568,1340,6.74,33.89,162.56,2684.85,1672,41.15,0.72,,20775,1156,1655,7.91,,,,2069,34.75,,,4430,226,223,5.25,24.77,205.43,2580.48,273,38.85,,,4957,273,86,3.93,26.3,205.79,2564.36,107,61.87,,,4831,9,190,4.52,31.27,173.64,2590.97,241,67.01,,,4372,60,841,6.74,33.89,162.56,2684.85,1052,41.15,0.72,,4647,144,233,,,,,324,218.89,,
DL이앤씨,375500,건설,13601,38693623,35150,8.03,4.37,0.3,1.42,43.63,36,75,76317,9573,6358,,93.49,108.82,3903.03,13556,4.4,2.27,10.05,74968,4970,4316,9.7,91.26,115.7,2027.92,9627,3.51,2.96,10.23,79911,3307,2022,4.12,95.94,104.26,2254.32,4377,8.24,1.39,10.74,85278,4430,3034,6.16,,,,7050,4.99,,,18501,902,938,9.31,92.43,112.1,2050.12,2095,3.45,,,19706,719,355,7.33,88.53,107.31,2064.06,697,4.64,,,18374,804,671,5.18,90.95,103.89,2094.12,1503,5.79,,,23330,882,58,4.12,95.94,104.26,2254.32,82,8.24,1.39,572.33,19454,946,766,,,,,1428,24.62,,
삼성증권,016360,증권,33488,89300000,37500,6.12,5.23,0.51,5.87,7.5,40,79,98095,13087,9653,16.94,980.55,,1226.33,10810,4.15,8.46,35.15,134869,5781,4224,6.88,769.09,,1251.41,4730,6.65,5.41,35.94,131684,7411,5474,8.54,753.25,,1344.5,6130,6.28,5.71,35.89,,8567,6405,9.37,,,,7176,5.23,,,44112,3416,2526,8.57,842.09,,1280.78,2829,5.41,,,27111,2004,1515,8.58,837.05,,1314.65,1697,5.98,,,31296,2013,1510,8.81,757.81,,1350.29,1691,5.8,,,29166,-23,-78,8.54,753.25,,1344.5,-87,6.28,5.71,-2525.77,,2210,1646,,,,,1947,19.26,,
KG이니시스,035600,IT서비스,3351,27904434,12010,4.33,4.79,0.67,3.5,30.28,21,60,10120,1066,621,14.45,178.68,96.11,2323.5,1725,11.02,2.11,22.12,11776,1065,704,15.08,139.9,75.28,2742.5,2054,5.7,3.42,18.58,13448,1063,971,17.66,146.2,80.27,3240.32,2775,4.32,3.5,14.44,14619,1153,876,13.98,,,,2509,4.79,,,3236,229,182,15.48,148.95,76.03,2782.77,585,5.8,,,3206,259,283,17.04,135.13,86.97,2956.79,869,4.69,,,3471,293,209,16.9,147.35,73.85,3080.99,603,4.2,,,3535,281,297,17.66,146.2,80.27,3240.32,717,4.32,3.5,55.85,3515,281,212,,,,,609,19.02,,
흥국,010240,기계,685,12322696,5560,5.2,,0.62,4.32,21.69,46,84,1418,138,119,14.83,37.78,171.28,1319.48,963,8.05,2.58,19.47,1346,112,86,9.61,27.77,278.11,1427.31,694,8.07,3.93,29.72,1494,158,132,13.77,23.12,252.18,1594.4,1070,5.54,4.05,20.16,,,,,,,,,,,,393,46,42,11.5,34.34,225.12,1454.6,343,7.37,,,415,55,46,13.28,29.27,240.36,1529.83,376,6.78,,,341,35,34,12.28,24.56,256.46,1585.05,276,6.46,,,346,22,9,13.77,23.12,252.18,1594.4,75,5.54,4.05,288.9,,,,,,,,,,,
오상헬스케어,036220,생명과학도구및서비스,2118,14489416,14620,1.66,,0.63,13.68,-33.95,69,107,1323,-71,15,,6.11,874.99,2682.76,114,,,843.42,1939,493,407,21.49,24.66,234.9,2897.45,3120,,,93.31,3558,1428,1167,47.25,9.29,633.73,4257.13,8800,,,21.62,1500,300,240,,,,,1688,8.66,,,2855,1556,1212,53.99,31.02,291.49,4315.15,9179,,,,357,26,43,48.45,18.66,391.95,4390.96,321,,,,200,-81,-48,45.2,16.23,383.31,4320.79,-363,,,,146,-72,-40,47.25,9.29,633.73,4257.13,-305,,,,,,,,,,,,,,
풍산,103140,비철금속,20990,28024278,74900,13.42,8.84,1.04,1.6,22.13,23,61,35095,3141,2434,15.56,86.77,60.94,1090.58,8682,3.59,3.21,11.51,43730,2316,1753,9.94,84.3,71.7,1205.82,6250,5.38,2.97,15.6,41253,2286,1564,8.22,86.2,73.72,1291.38,5582,7.02,3.06,20.95,46289,3356,2376,11.49,,,,8469,8.84,,,10449,848,542,10.44,79.66,69.13,1225.96,1935,5.7,,,10359,539,449,8.85,74.45,62.41,1258.97,1604,7.45,,,9308,319,205,8.5,76.8,64.8,1273.44,732,5.91,,,11137,580,368,8.22,86.2,73.72,1291.38,1312,7.02,3.06,89.15,9660,495,264,,,,,1144,55,,
신세계인터내셔날,031430,섬유/의류/신발/호화품,6426,35700000,18000,16.39,9.77,0.76,2.22,9.99,44,82,14508,920,826,12.11,61.07,102.61,1907.2,2300,12.65,1.03,13.05,15539,1153,1188,15.29,53.38,85.41,2222.37,3313,7.47,2.02,15.09,13543,487,396,4.67,55.46,96.66,2270.34,1098,16.66,2.19,36.42,14330,698,663,7.51,,,,1843,9.76,,,3122,103,89,12.91,52.94,65.62,2197.05,247,7.7,,,3338,184,194,10.75,48.7,82.95,2251.11,541,7.03,,,3158,60,26,8.93,57.03,77.27,2258.19,72,9.18,,,3925,140,87,4.67,55.46,96.66,2270.34,238,16.66,2.19,167.85,3222,141,118,,,,,380,47.31,,
모나리자,012690,가정용품,1386,36571255,3790,15.16,,1.7,3.96,209.3,32,70,1064,34,33,4.46,24.89,126.38,279.98,89,43.48,,,1209,29,23,3.06,26,138.89,292.35,64,44.63,1.75,78.28,1298,65,91,11.51,19.39,249.13,311.9,250,10.5,5.71,59.97,,,,,,,,,,,,334,13,11,3.6,25.63,142.77,288.26,29,38.23,,,316,16,55,9.59,25.11,214.94,317.31,149,13.96,3.44,67.03,315,15,11,10.84,22.64,218.6,303.94,31,10.76,,,332,21,15,11.51,19.39,249.13,311.9,41,10.5,1.9,121.61,,,,,,,,,,,
한세예스24홀딩스,016450,섬유/의류/신발/호화품,1906,40000000,4765,3.38,,0.37,5.25,9.99,40,78,27989,1347,759,9.57,136.08,49.66,2010.71,1007,7.37,3.37,24.36,33221,1929,495,4.8,144.97,52.57,2077.63,533,8.68,5.41,46.05,27808,1897,1114,12.3,123.35,42.23,2211.29,1411,3.47,5.1,17.4,,,,,,,,,,,,6983,403,263,1.84,139.88,51.83,2095.96,333,21.95,,,6856,456,244,1.57,144.77,48.94,2062.97,329,30.09,,,7462,579,333,6.36,137.69,55.74,2154.15,436,6.96,,,6507,459,274,12.79,123.35,42.23,2211.29,369,3.34,5.1,66.44,,,,,,,,,,,
흥국화재우,000545,손해보험,54,768000,7020,1.45,,0.34,,5.07,65,103,45146,771,620,8.77,1892.66,,111.97,952,3.78,,,32268,2633,2072,12.62,378.39,,695.77,3180,1.06,,,33524,4078,3161,15.99,784.23,,317.61,4852,0.63,,,,,,,,,,,,,,8759,1246,967,24.4,690.21,,341.37,1484,0.81,,,8177,849,670,28.85,667.51,,349.23,1029,0.68,,,7906,256,181,26.64,682.45,,336.14,278,0.72,,,8682,1727,1343,15.99,784.23,,317.61,2061,0.63,,,,,,,,,,,,,
파라다이스,034230,호텔/레스토랑/레저,14140,91759075,15410,22.56,20.55,0.95,0.65,15.23,34,72,4145,-552,-786,-4.42,129.25,26.87,1730.63,-578,-25.88,,,5876,104,158,1.95,108.38,46.76,1812.81,279,63.15,,,9942,1458,802,4.52,102.65,123.06,1913.14,683,19.51,0.75,13.8,11069,1670,852,4.8,,,,750,20.55,,,1915,190,94,4.71,105.82,29.72,1779.91,76,25.1,,,2753,549,372,5.45,90.41,73.87,1896.5,321,17.98,,,2856,571,437,4.99,92.43,89.38,1971.65,385,22.01,,,2418,147,-102,4.52,102.65,123.06,1913.14,-99,19.51,0.75,-94.85,2676,402,284,,,,,182,84.5,,
서연이화,200880,자동차부품,4941,27028437,18280,3.13,,0.56,1.09,8.43,40,77,21801,660,297,4.15,156.62,74.07,4458.91,973,7.25,2.13,15.42,28453,1507,605,8.03,155.04,82.79,4874.11,2060,3.82,1.91,7.28,35743,1931,1640,19.68,154.74,69.88,5960.22,5837,3.29,1.04,3.43,,,,,,,,,,,,7803,536,476,10.92,157.49,86.51,5182.31,1681,4.58,,,9009,360,224,12.68,178.59,73.55,5333.64,758,5.26,,,9196,576,601,10.65,163.88,74.64,5760.8,2137,5.02,,,9735,458,339,19.68,154.74,69.88,5960.22,1261,3.29,1.04,15.85,,,,,,,,,,,
엠게임,058630,게임엔터테인먼트,1073,19543877,5490,4.91,,0.92,2.73,82.64,34,71,557,184,215,35.74,15.9,602.2,655.78,1097,11.12,,,737,302,226,27.18,25.02,459.4,887.2,1159,6.35,,,816,213,218,21.13,30.12,353.96,1103.82,1119,5.54,2.42,13.11,,,,,,,,,,,,205,43,63,27.73,29.68,344.2,947.08,322,7.01,,,179,37,48,27.38,30.83,368.83,994.94,245,5.54,,,175,42,32,23.82,31.66,304.11,1030.09,164,5.46,,,257,91,75,21.13,30.12,353.96,1103.82,387,5.54,2.42,37.88,,,,,,,,,,,
리노공업,058470,반도체와반도체장비,41764,15242370,274000,37.65,33.98,7.47,1.09,125.38,25,62,2802,1171,1038,27.5,11.65,704.77,5411.7,6810,29.12,1.26,36.56,3224,1366,1144,25.11,7.77,1000.23,6402.1,7503,20.72,1.93,39.82,2556,1144,1109,21.12,4.63,1549.58,7240.43,7277,27.83,1.48,41.05,2946,1373,1222,20.54,,,,8020,34.16,,,491,173,157,22.63,16.32,505.08,6011.15,1032,22.08,,,751,336,386,21.29,8.09,954.77,6518.83,2534,22.17,,,734,333,292,18,8.65,924.16,6902.73,1915,25.6,,,580,302,274,21.12,4.63,1549.58,7240.43,1797,27.83,1.48,166.26,578,248,220,,,,,1446,189.55,,
삼호개발,010960,건설,832,25000000,3330,5.51,,0.33,5.71,43.63,52,89,3173,131,139,6.45,34.5,199.67,1718.75,557,9.15,3.73,30.5,3075,45,59,2.7,29.03,234.35,1719.6,237,16.12,4.97,71.69,3619,105,151,6.77,44.43,175.5,1785.82,604,5.62,5.6,28.11,,,,,,,,,,,,751,13,20,1.86,37.18,186.88,1701.63,81,21.31,,,959,39,52,3.67,38.73,180.5,1742.93,207,11.22,,,854,44,50,4.54,36.29,182.48,1783.04,201,8.26,,,1055,10,29,6.77,44.43,175.5,1785.82,116,5.62,5.6,145.95,,,,,,,,,,,
주성엔지니어링,036930,반도체와반도체장비,16574,48249212,34350,48.72,18.22,3.15,0.15,125.38,53,90,3773,1026,1455,48.74,92.59,111.12,1342.46,3016,6.96,0.74,5.14,4379,1239,1062,24.86,71.9,126.18,1742.21,2200,4.82,1.82,8.71,2847,289,340,6.8,56.44,216.02,1841.28,705,48.53,0.15,6.95,4113,985,930,16.78,,,,1929,17.81,,,687,116,104,21.15,74.57,124.38,1746.52,216,8.45,,,317,-87,-74,12.74,68.44,122.82,1715.77,-152,16.42,,,861,62,40,6.24,59.17,195.82,1731.89,82,45.62,,,983,199,270,6.8,56.44,216.02,1841.28,559,48.53,0.15,8.76,751,154,150,,,,,259,135.29,,
나노신소재,121600,화학,14245,12196078,116800,85.19,,5.85,0.21,38.11,48,85,611,57,74,7.74,21.47,321.15,1776.73,679,101.25,0.17,19.25,799,168,192,12.84,7.47,1042.42,3197.05,1631,47.51,0.32,14.64,832,119,168,7.65,79.56,1587.76,3812.78,1371,88,0.21,18.67,1530,237,168,6.83,,,,1374,85.03,,,177,20,45,13.02,7.52,1022.67,3207.12,366,88.9,,,235,45,41,8.77,4.68,1809.83,3285.25,337,87.44,,,205,16,44,4.99,59.05,3884.6,4265.3,359,140.7,,,215,37,38,7.65,79.56,1587.76,3812.78,308,88,0.21,83.02,235,27,24,,,,,196,595.64,,
엠아이텍,179290,건강관리장비와용품,2528,32365678,7810,19.62,,2.71,1.02,-203.89,23,59,503,132,122,20.38,21.25,348.73,316.37,391,13.8,1.48,20.33,562,223,191,25.82,12.57,682.77,412.93,605,18.35,1.08,20.1,464,141,128,14.5,6.35,1320.19,468.46,398,16.99,1.18,20.18,552,183,170,17,,,,526,14.86,,,124,40,49,27.76,17.79,481.22,419.8,154,20.13,,,113,27,19,22.88,10.17,783.43,431.27,58,18.92,,,84,18,10,15.83,7.71,1052.62,438.17,32,22.38,,,155,52,49,14.5,6.35,1320.19,468.46,153,16.99,1.18,52.2,126,42,41,,,,,127,61.52,,
한국주철관,000970,철강,1466,22800500,6430,8.64,,0.39,6.22,12.26,40,76,5102,486,659,21.36,21.96,147.84,2754.65,2883,3.16,6.59,19.64,4843,140,121,3.53,21.09,236.24,2783.14,527,12.86,5.9,71.56,4563,204,174,4.9,20.74,230.13,2852.81,744,9.29,5.79,50.72,,,,,,,,,,,,980,27,33,3.51,24.46,192.55,2737.76,139,13.81,,,1223,56,58,2.52,19.76,224.63,2784.32,245,20.07,,,1056,38,27,4.09,20.86,207.93,2805.73,113,10.75,,,1304,83,56,4.9,20.74,230.13,2852.81,248,9.29,5.79,152.3,,,,,,,,,,,
진흥기업,002780,건설,1389,145471745,955,3.09,,0.52,,43.63,35,71,4442,433,534,36.86,95.74,169.07,123.8,364,5.98,,,6289,507,496,25.05,101.02,218.74,193.8,338,3.77,,,7594,517,453,18.4,114.39,211.21,252.73,309,3.73,,,,,,,,,,,,,,1523,113,99,23.53,94.31,231.41,207.24,67,3.69,,,1727,143,122,23.83,95.64,229.63,223.85,83,3.75,,,2025,158,127,19.56,98.69,223.03,241.16,87,3.95,,,2319,104,106,18.4,114.39,211.21,252.73,72,3.73,,,,,,,,,,,,,
DRB동일,004840,자동차부품,1146,19930000,5750,7.46,,0.29,1.74,8.43,50,86,5513,6,-28,-1.13,74.94,84.58,4536.05,-203,-25.86,0.57,-14.26,6618,121,35,0.42,97.02,83.17,4567.96,77,52.98,0.98,50.23,7378,358,219,4.13,93.46,97.06,4703.93,771,7.58,1.71,12.54,,,,,,,,,,,,1691,116,98,2.23,91.35,83.56,4618,299,10.65,,,1944,115,158,5.1,89.3,88.93,4761.04,725,5.48,,,1749,109,61,6.02,91.36,92.79,4792.36,167,4.9,,,1993,19,-98,4.13,93.46,97.06,4703.93,-419,7.58,1.71,-23.07,,,,,,,,,,,
NAVER,035420,양방향미디어와서비스,316047,162408594,194600,31.49,23.14,1.26,0.62,-1170.42,10,46,68176,13255,164776,106.72,40.22,128.35,149081.5,100400,3.77,0.14,0.46,82201,13047,6732,3.29,44.56,103.76,152913.2,4634,38.3,0.51,18.03,96706,14888,9850,4.41,47.45,100.02,156461.7,6180,36.25,0.54,17.92,106354,17082,13213,5.72,,,,8408,23.15,,,22804,3305,437,2.77,48.29,89.25,153479.2,336,51.45,,,24079,3727,2867,3.25,47.75,94.31,154128.6,1632,41.16,0.23,23.31,24453,3802,3562,3.65,49.27,101.88,156110.4,2291,39.01,,,25370,4055,2984,4.41,47.45,100.02,156461.7,1925,36.25,0.35,37.91,24960,3896,2915,,,,,1735,104.6,,
CJ프레시웨이,051500,식품과기본식료품소매,2701,11871586,22750,4.96,4.27,0.93,1.98,7.15,20,56,22914,556,311,12.28,255.04,63.67,793.17,2245,12.81,1.04,13.36,27477,978,522,17.73,267.46,61.86,1159.88,4136,7.74,1.09,8.46,30742,993,597,18.24,272.06,59.43,1461.73,4589,5.2,1.89,9.81,33040,1092,692,19.74,,,,5308,4.29,,,6975,127,54,18.23,289.36,58.86,1158.46,372,7.33,,,7795,321,207,14.69,256.37,56.15,1296.16,1402,8.26,,,8090,302,229,13.16,269.72,64.8,1464.9,1910,6.78,,,7882,243,107,18.24,272.06,59.43,1461.73,906,5.2,1.89,49.68,7439,114,38,,,,,470,48.44,,
두산테스나,131970,반도체와반도체장비,8189,17006566,48150,16.96,,2.29,0.33,125.38,14,50,2076,541,472,19.4,103.31,49.37,2990.64,2761,18.09,0.32,6.55,2777,672,523,18.29,147.56,39.15,3593.83,3064,8.98,0.58,5.19,3387,608,491,13.76,89.06,89.91,4084.52,2839,20.64,0.27,6.27,4024,766,618,14.68,,,,3205,15.02,,,746,119,56,16.22,137.22,38.12,3627.34,327,14.27,,,890,182,165,18.87,113.47,34.6,3769,963,12.44,,,893,174,157,19.97,117.73,43.17,3955.13,920,11.99,,,857,134,113,13.76,89.06,89.91,4084.52,632,20.64,0.27,27.18,863,143,108,,,,,559,86.17,,
톱텍,108230,디스플레이장비및부품,3137,38023245,8250,5.47,,0.79,3.64,91.73,50,86,1649,-886,-1063,-22.72,25.9,182.21,1610.88,-1967,-4.71,,,3450,208,60,4.79,45.06,151.35,1687.06,384,17.02,1.53,24.7,6017,690,481,16.55,98.05,105.47,1973.23,1508,5.09,3.91,19.07,,,,,,,,,,,,866,-83,-23,3.89,85.16,113.17,1669.36,6,32.2,,,558,181,87,8.38,108.43,84.86,1725.09,280,12.56,,,540,-39,-28,4.95,128.73,45.71,1719.94,-26,18.44,,,4052,631,446,16.55,98.05,105.47,1973.23,1248,5.09,3.91,23.04,,,,,,,,,,,
현대엘리베이,017800,기계,15735,39092385,40250,5.01,,1.13,9.94,21.69,70,105,19734,1290,1123,10.62,162.93,68.63,424.41,2772,14.87,1.94,28.87,21293,430,782,6.89,158.36,51.11,454.7,1920,14.74,1.77,25.39,26021,826,3099,26.15,157.77,64.22,563.61,8032,5.52,9.02,45.28,,,,,,,,,,,,5513,206,2271,24.9,134.89,62.56,552.01,5564,4.28,,,6674,157,745,24.28,134.52,63.18,566.21,1922,5.42,,,6802,424,400,28.82,141.36,61.18,585.48,1068,4.93,,,7032,39,-318,26.15,157.77,64.22,563.61,-677,5.52,9.02,-545.48,,,,,,,,,,,
성우하이텍,015750,자동차부품,7624,80000000,9530,4.49,,0.57,1.57,8.43,40,75,33486,764,390,4.2,154.05,65.19,2786.32,562,10.17,1.4,14.24,39768,1028,385,3.42,152.59,54.92,2907.74,487,9.61,2.14,20.55,43220,2567,1757,13.63,145.35,67.92,3276.83,2124,4.46,1.58,7.06,,,,,,,,,,,,10634,503,317,4.63,159.93,55.79,2968.35,403,10.79,,,10589,470,189,3.96,158.95,57,3021.92,268,16.42,,,10165,491,529,7.51,152.43,64.36,3147.74,629,7.72,,,11831,1102,722,13.63,145.35,67.92,3276.83,824,4.46,1.58,18.2,,,,,,,,,,,
상신브레이크,041650,자동차부품,859,21471450,4000,6.11,,0.38,2.75,8.43,51,86,3970,122,104,5.67,161.94,68.04,1679.83,456,8.51,2.06,15.82,4890,141,9,0.39,175.61,61.18,1726.23,33,90.5,3.31,269.76,5755,275,142,7.11,166.66,67.58,1838.63,655,5.57,3.01,15.15,,,,,,,,,,,,1337,38,15,1.48,176.14,64.71,1723.22,78,24.47,,,1375,58,13,2.46,173.92,63.91,1735.57,64,17.62,,,1501,93,60,1.2,172.98,68.59,1789.31,267,31.37,,,1542,86,54,7.11,166.66,67.58,1838.63,246,5.57,3.01,40.36,,,,,,,,,,,
와이솔,122990,핸드셋,2568,28186941,9110,19.42,,0.72,2.74,-142.27,31,66,3709,139,270,7.71,16.89,197.76,2492.7,961,11.35,2.29,25.55,3459,-130,-148,-4.18,17.2,234.53,2347.12,-524,-12.8,3.73,-46.82,3697,135,132,3.83,14.15,254.25,2390.72,469,16.58,3.22,52.37,4198,262,260,7.32,,,,930,9.8,,,959,37,63,-3.82,18.87,240.51,2342.66,223,-14.7,,,848,29,58,-3.83,16.4,291.88,2383.58,205,-15.15,,,987,16,31,-4.22,13.96,374.24,2405.65,110,-11.44,,,903,54,-20,3.83,14.15,254.25,2390.72,-69,16.58,3.22,-353.36,1090,74,67,,,,,245,37.21,,
롯데칠성우,005305,음료,524,775310,67600,4.1,4.75,0.46,5.04,13.89,44,79,25061,1822,1371,9.96,148.91,70.49,40757.95,13684,9.76,4.3,21.95,28417,2229,1311,9.11,161.72,58.26,43101.22,12772,13.78,4.43,25.84,32247,2107,1665,11.61,177.04,52.34,44466.01,16499,8.89,4.96,20.61,41473,2340,1453,9.3,,,,14046,9.11,,,6798,593,304,9.06,176.2,68.67,42978.09,2971,13.64,,,7962,592,330,8.25,160.17,59.18,43438.07,3188,11.21,,,8304,843,678,9.4,179.72,56.11,44155.5,6621,9.4,,,9184,80,353,11.61,177.04,52.34,44466.01,3719,8.89,4.96,91.43,9477,489,207,,,,,2406,52.21,,
오상자이엘,053980,소프트웨어,876,18982783,4615,3.67,,0.91,,79.57,46,81,905,54,46,7.42,46.99,103.84,562.86,241,28.55,,,958,37,84,12.37,38.52,127.52,658.46,445,10.32,,,1033,63,239,28.45,39.17,113.93,927.21,1257,4.41,,,,,,,,,,,,,,222,12,191,28.76,39.05,117.96,828.58,1004,3.95,,,221,18,22,26.1,38.95,125.91,897.82,115,4.56,,,225,14,6,23.88,32.58,147.54,905.27,34,4.49,,,365,20,20,28.45,39.17,113.93,927.21,104,4.41,,,,,,,,,,,,,
동국제강,460860,철강,5630,49608017,11350,2.32,,0.33,6.17,12.26,25,60,,,,,,,,,,,,,,,,,,,,,,,26321,2355,1422,,105.17,56.33,478.93,4888,2.46,5.81,24.4,42660,2980,1770,9.87,,,,3568,3.18,,,,,,,,,,,,,,4305,515,390,,121.49,49.01,440.42,2383,,,,10790,1054,593,,107.6,51.16,465.26,1195,,,,11226,786,439,,105.17,56.33,478.93,885,,5.81,78.96,10226,607,338,,,,,681,16.12,,
우진,105840,기계,1683,20323614,8280,14.43,,0.97,2.42,21.69,40,75,1076,84,-62,-5.4,44.01,271.02,964.62,-386,-21.33,1.21,-25.3,1241,119,118,6.38,28.59,195.72,1030.62,466,17.99,1.79,31.41,1291,154,139,7.19,21.8,272.22,1105.91,574,16.19,2.15,33.95,,,,,,,,,,,,317,47,54,7.73,18.22,221.42,1062.35,258,17.15,,,326,71,57,9.8,19.84,274.31,1112.03,226,12.64,0.54,21.57,285,32,32,8.97,16.15,344.68,1124.35,124,14.11,,,361,3,-4,7.19,21.8,272.22,1105.91,-34,16.19,1.61,-434.53,,,,,,,,,,,
스튜디오드래곤,253450,방송과엔터테인먼트,12880,30058498,42850,42.81,27.59,1.82,,-21.25,27,62,4871,526,390,6.04,29.27,123.7,4212.16,1301,69.93,,,6979,652,506,7.52,65.07,94.95,4563.93,1684,51.06,,,7531,559,301,4.4,54.32,109.11,4760.09,1001,51.46,,,7051,625,467,6.38,,,,1553,27.58,,,2111,216,184,7.75,63.96,94.32,4686.3,612,39.58,,,1635,163,102,5.55,67.03,94.57,4754.12,339,42.42,,,2174,219,182,5.47,59.67,100.73,4875.04,605,40.42,,,1611,-38,-167,4.4,54.32,109.11,4760.09,-555,51.46,,,1593,171,137,,,,,474,90.32,,
롯데렌탈,089860,도로와철도운송,9928,36634063,27100,8.27,7.01,0.73,4.43,14.01,20,55,24227,2455,1136,12.28,384.04,43.17,577.21,3685,10.34,2.36,27.76,27389,3084,883,7.48,434.42,45.47,611.99,2577,10.73,3.25,34.93,27523,3052,1152,9.01,392.07,43.62,652.73,3275,8.47,4.32,36.64,28632,3223,1301,9.89,,,,3864,7.01,,,7212,853,401,7.8,423.43,44.73,615.94,1116,9.6,,,6886,853,331,7.14,408.04,37.82,635,938,10.95,,,6873,814,397,10.57,394.94,42.28,656.32,1117,7.05,,,6551,532,23,9.01,392.07,43.62,652.73,105,8.47,4.32,1143.17,6846,690,284,,,,,737,36.75,,
금강공업,014280,건축제품,1607,29329357,5480,4.27,,0.38,2.19,5.53,40,75,5705,259,220,6.8,124.65,54.16,1005.01,669,11.69,1.28,13.82,7289,344,534,15.03,144.26,45.74,1169.02,1702,3.64,1.94,6.48,8569,666,448,10.09,136.75,48.03,1277.51,1283,4.43,2.11,8.6,,,,,,,,,,,,2106,158,85,14.31,146.06,49.21,1177.98,256,3.26,,,2143,183,127,15.59,146.12,48.26,1218.42,387,3.97,,,2110,189,150,7.98,140.73,46.76,1269.03,467,5.48,,,2209,136,86,10.09,136.75,48.03,1277.51,174,4.43,2.11,63.56,,,,,,,,,,,
