회사명,종목코드,업종,시가총액,상장주식수,현재가격,PER,예상PER,PBR,배당수익률,동일업종 PER,감점합계,가점합계,매출(3년 전),영업이익(3년 전),당기순이익(3년 전),ROE(3년 전),부채비율(3년 전),당좌비율(3년 전),자본유보율(3년 전),EPS(3년 전),PER(3년 전),시가배당률(3년 전),배당성향(3년 전),매출(2년 전),영업이익(2년 전),당기순이익(2년 전),ROE(2년 전),부채비율(2년 전),당좌비율(2년 전),자본유보율(2년 전),EPS(2년 전),PER(2년 전),시가배당률(2년 전),배당성향(2년 전),매출(1년 전),영업이익(1년 전),당기순이익(1년 전),ROE(1년 전),부채비율(1년 전),당좌비율(1년 전),자본유보율(1년 전),EPS(1년 전),PER(1년 전),시가배당률(1년 전),배당성향(1년 전),매출(올해 예상),영업이익(올해 예상),당기순이익(올해 예상),ROE(올해 예상),부채비율(올해 예상),당좌비율(올해 예상),자본유보율(올해 예상),EPS(올해 예상),PER(올해 예상),시가배당률(올해 예상),배당성향(올해 예상),매출(4분기 전),영업이익(4분기 전),당기순이익(4분기 전),ROE(4분기 전),부채비율(4분기 전),당좌비율(4분기 전),자본유보율(4분기 전),EPS(4분기 전),PER(4분기 전),시가배당률(4분기 전),배당성향(4분기 전),매출(3분기 전),영업이익(3분기 전),당기순이익(3분기 전),ROE(3분기 전),부채비율(3분기 전),당좌비율(3분기 전),자본유보율(3분기 전),EPS(3분기 전),PER(3분기 전),시가배당률(3분기 전),배당성향(3분기 전),매출(2분기 전),영업이익(2분기 전),당기순이익(2분기 전),ROE(2분기 전),부채비율(2분기 전),당좌비율(2분기 전),자본유보율(2분기 전),EPS(2분기 전),PER(2분기 전),시가배당률(2분기 전),배당성향(2분기 전),매출(1분기 전),영업이익(1분기 전),당기순이익(1분기 전),ROE(1분기 전),부채비율(1분기 전),당좌비율(1분기 전),자본유보율(1분기 전),EPS(1분기 전),PER(1분기 전),시가배당률(1분기 전),배당성향(1분기 전),매출(다음분기 예상),영업이익(다음분기 예상),당기순이익(다음분기 예상),ROE(다음분기 예상),부채비율(다음분기 예상),당좌비율(다음분기 예상),자본유보율(다음분기 예상),EPS(다음분기 예상),PER(다음분기 예상),시가배당률(다음분기 예상),배당성향(다음분기 예상)
태광,023160,기계,4025,26500000,15190,7.68,6.49,0.77,1.12,17.61,10,121,1884,-31,-50,-1.18,8.81,438.91,3195.05,-189,-40.46,0.65,-25.78,1851,135,185,3.55,11.5,371.24,3288.01,574,18.89,0.92,17,2497,454,368,7.81,13.31,289.48,3619.73,1350,11.93,1.06,12.29,3250,700,645,12.18,,,,2340,6.4,,,679,104,87,6.93,12.7,335.12,3564.91,328,13.85,,,763,165,72,7.81,13.31,289.48,3619.73,276,11.93,,,839,199,209,10.14,11.7,335.06,3733.52,732,9.45,,,822,181,176,10.86,11.03,350.37,3862.37,643,9.32,,,760,157,162,,,,,434,36.32,,
피에이치에이,043370,자동차부품,2022,21000000,9630,4.29,3.35,0.28,2.08,10.23,20,130,9491,143,79,1.36,59.39,118.22,5609.46,377,24.3,1.96,46.64,9276,66,376,6.1,48.21,135.94,5943.96,1790,5.64,1.78,9.84,10244,229,283,4.29,45.58,125.6,6229.35,1346,5.23,2.84,14.53,11419,550,604,8.65,,,,2876,3.37,,,2626,100,101,3.57,40.87,132.13,6150.82,479,5.11,,,2909,60,28,4.29,45.58,125.6,6229.35,133,5.23,,,2647,116,175,6.17,44.91,137.1,6356.78,833,3.82,,,2812,165,168,6.86,43.49,144.2,6494.38,801,4.68,,,2803,131,133,,,,,529,17.54,,
HD현대인프라코어,042670,기계,15330,199603453,7680,4.71,4.66,0.85,3.13,17.61,20,129,39881,2644,2851,6.47,167.92,86.24,145.85,535,10.53,,,45937,2645,5678,24.63,249.12,75.14,1270.35,2287,3.1,,,47561,3325,2296,15.29,189.7,84.41,1396.64,1163,6.88,3,20.65,48714,4814,3280,18.56,,,,1649,4.67,,,11769,747,651,30.68,210.22,83.74,1368.69,328,1.91,,,12368,664,327,15.29,189.7,84.41,1396.64,166,6.88,,,12878,1526,1123,16.74,184.18,93.05,1420.79,569,5.56,,,13140,1620,1132,19.39,166.56,94.81,1477.43,566,7.33,,,12151,1103,780,,,,,343,25,,
노루홀딩스,000320,건축자재,1627,13291151,12240,6.19,,0.32,4.08,20.41,12,119,8480,358,291,3.8,81.86,113.76,4574.97,1038,10.54,4.11,33.51,9552,267,107,0.43,80.89,124.24,4471.49,118,107.63,3.53,293.73,10379,300,334,6.55,77.35,116.43,4726.77,1849,5.39,5.01,20.98,12648,602,430,3.02,,,,890,13.62,,,2537,108,83,1.27,77.94,126.86,4499.69,260,30.93,,,2843,29,128,6.55,77.35,116.43,4726.77,1298,5.39,,,2748,85,52,6.67,78.89,110.9,4664.7,9,5.21,,,3379,235,163,6.96,79.78,114.76,4730.11,412,5.28,,,3132,223,,,,,,,,,
코윈테크,282880,기계,3027,10638762,28450,33.71,,1.79,0.34,17.61,9,115,454,6,25,2.51,28.03,258.98,2207.77,254,87.82,0.83,70.25,1063,66,74,5.47,57.7,192.44,2253.57,556,54.53,0.31,16.45,2012,148,100,4.3,84.15,124.83,2622.22,493,46.67,0.42,19.1,3408,365,252,11.87,,,,1554,18.34,,,459,60,6,4.3,84.15,124.83,2622.22,32,46.67,,,694,72,84,5.75,79.37,122.32,2706.5,488,44.34,,,957,126,31,7.7,79.56,142.72,2754.27,304,38.56,,,812,48,60,6.28,49.15,178.82,3033.73,27,42.47,,,970,112,98,,,,,578,49.28,,
삼아제약,009300,제약,1019,6370000,16000,5.01,,0.5,2.5,101.14,20,124,537,39,1,0.07,9.51,693.52,2546.71,19,851.21,1.81,1478.38,547,60,34,2,9.97,500.29,2578.48,532,36.34,1.29,44.99,817,183,119,6.76,12.5,470.43,2743.6,1870,8.9,2.4,20.5,,,,,,,,,,,,242,49,39,6.76,12.5,470.43,2743.6,615,8.9,,,247,79,68,8.63,12.36,481.13,2812.04,1068,6.46,,,250,68,55,11.16,12.45,496.49,2899.02,870,5.61,,,221,42,41,10.9,12.06,522.83,2963.05,640,5.1,,,,,,,,,,,,,
아이디스홀딩스,054800,컴퓨터와주변기기,1174,10347756,11350,3.61,,0.4,2.2,-134.34,20,122,4322,154,48,1.61,28.25,436.52,4414.43,328,39.12,1.56,54.53,5444,193,34,2,37.12,155.96,4535.72,425,30.71,1.53,42.16,8741,943,894,16.12,45.66,192.46,5166.37,3675,3.43,1.98,5.94,,,,,,,,,,,,2254,305,393,10.84,42.44,197.97,5132.74,1580,4.88,,,2202,184,31,16.12,45.66,192.46,5166.37,125,3.43,,,1898,151,186,16.05,43.23,201.63,5285.79,742,3.64,,,1937,183,182,13.19,42.69,211.41,5488.05,692,4.1,,,,,,,,,,,,,
클래시스,214150,건강관리장비와용품,24939,64776702,38500,28.16,30.95,9.1,0.3,-393.59,11,112,765,406,382,36.06,11.13,543.3,1812.87,590,26.11,0.39,10.17,1006,517,438,30.47,32.14,306.97,2429.74,677,27.77,0.35,9.75,1418,689,754,38.33,44.37,287.62,3526.89,1164,15.81,0.63,9.91,1866,950,806,30.35,,,,1244,31.07,,,405,194,300,38.33,44.37,287.62,3526.89,464,15.81,,,390,199,188,39.36,46.27,271.35,3701.39,290,17.32,,,459,231,186,38.59,38.29,356.78,3987.89,286,24.3,,,482,247,212,37.45,33.91,442.31,4315.07,327,27.68,,,539,275,205,,,,,339,114.06,,
남화산업,111710,호텔/레스토랑/레저,1252,20588000,6080,7.19,,0.72,4.93,26.59,20,121,177,75,66,4.8,9.14,1148.45,3304.62,321,34.57,0.9,31.15,259,138,137,9.4,9.95,982.42,3588.37,667,12.44,2.41,29.98,304,177,206,12.89,8.4,1296,3990.54,1003,8.28,3.61,29.92,,,,,,,,,,,,69,36,56,12.89,8.4,1296,3990.54,274,8.28,,,42,15,23,12.59,11.84,605.39,3897.05,113,7.97,,,88,46,58,11.37,8.45,1224.93,4036.66,280,8.47,,,53,24,37,10.36,8.13,1274.37,4125.89,179,7.62,,,,,,,,,,,,,
원텍,336570,건강관리장비와용품,8156,88173915,9250,23.54,20.33,9.05,,-393.59,10,111,,0,0,0.39,6.92,,1800.2,7,284.43,,,511,104,170,181.64,84.49,104.88,671.2,220,,,,815,268,134,32.34,29.33,245.7,527.43,154,30.19,,,1243,507,401,51.73,,,,455,18.77,,,243,95,50,,29.33,245.7,527.43,57,,,,285,134,118,,26.86,247.66,661.51,134,27.88,,,305,126,90,56.8,21.57,245.11,765.59,102,26.21,,,264,95,87,49.03,59.39,259.92,864.52,99,29.28,,,383,150,120,,,,,130,65.84,,
클리오,237880,화장품,5286,18071353,29250,21.83,19.42,2.47,0.68,71.4,0,99,2182,62,96,6.42,40.47,135.69,1810.77,561,31.73,0.56,17.31,2327,139,93,5.78,39.91,86.25,1950.96,535,34.14,0.82,27.34,2725,179,101,5.66,28.11,145.49,2130.51,565,28.66,1.23,34.57,3292,323,271,13.54,,,,1506,19.72,,,724,52,32,5.66,28.11,145.49,2130.51,179,28.66,,,751,52,57,8.26,32.42,227.1,2154.76,315,27.74,,,810,65,54,9.21,31.88,223.15,2214.47,299,20.9,,,848,105,97,12.3,34.18,180.1,2323.96,547,21.65,,,884,102,70,,,,,515,57.71,,
화천기공,000850,기계,723,2200000,32850,1.79,,0.21,7.61,17.61,36,135,1617,14,45,1.52,27.76,206.95,1956.87,2053,15.78,2.31,36.54,2040,33,93,3.08,37.97,168.42,2023.09,4233,8.09,2.92,23.62,2441,82,375,11.47,37.3,175.16,2360.65,17039,1.8,8.16,14.67,,,,,,,,,,,,636,11,43,4.15,42.91,142.5,2111.44,1940,4.99,,,657,28,255,11.47,37.3,175.16,2360.65,11571,1.8,,,614,38,60,12.23,36.48,178.08,2365.02,2716,2.06,,,614,25,47,12.29,37.67,177.73,2407.74,2136,2.17,,,,,,,,,,,,,
JYP Ent.,035900,방송과엔터테인먼트,34310,35517492,96600,29.9,24.39,8.23,0.38,-159.73,8,107,1444,441,296,17.29,20.24,322.02,985.69,832,46.15,0.4,17.3,1939,579,675,31.43,26.64,223.64,1333.25,1900,26.68,0.73,18.1,3459,966,675,24.67,35.02,184.43,1641.28,1901,35.66,0.54,18.1,5778,1839,1409,38.97,,,,3961,23.33,,,1152,257,130,24.67,35.02,184.43,1641.28,370,35.66,,,1180,420,427,31.54,35.58,231.72,1804.34,1168,29.77,,,1517,457,254,33.11,35.15,202.79,1947.63,720,45.27,,,1397,438,347,33.8,30.09,272.72,2140.33,973,34.76,,,1707,531,422,,,,,1160,79.62,,
영원무역,111770,섬유/의류/신발/호화품,20849,44311468,47050,3,3.86,0.66,3.25,7.9,9,108,24664,2597,1824,8.03,52.37,199.46,7976.94,3332,9.51,1.58,14.85,27925,4425,3343,14.71,45.74,266.69,9223.27,6727,6.49,2.29,14.72,39110,8230,7432,26.8,44.93,223.36,12069.73,15222,3.08,3.26,9.95,37610,7044,5749,17.68,,,,12177,3.84,,,11623,2759,2460,22.63,51.2,214.19,11265.47,5111,3.48,,,10367,1931,1962,26.8,44.93,223.36,12069.73,4021,3.08,,,8406,1672,1417,26.93,53.06,178.73,12568.01,3040,2.85,,,10078,2106,1603,24.69,43.91,237.73,13077.65,3514,4.11,,,10645,2185,1737,,,,,3414,16.02,,
와이엠씨,155650,디스플레이장비및부품,1073,19474358,5510,5,,0.89,4.54,142.62,20,118,1458,106,80,9.1,27.69,237.65,817.12,378,23.48,1.69,37.14,1791,140,118,11.74,23.17,254.43,894.12,525,13.51,2.12,26.76,2354,231,205,19.26,22.99,241.06,1059.82,969,5.83,4.42,23.53,,,,,,,,,,,,559,62,56,16.8,32.53,188.14,982.53,253,6.94,,,882,86,79,19.26,22.99,241.06,1059.82,387,5.83,,,533,58,52,20.36,32.26,191.27,1028.99,237,6.41,,,614,51,46,20.81,18.13,275.76,1072.69,224,5.77,,,,,,,,,,,,,
에스엠,041510,방송과엔터테인먼트,21734,23830901,91200,16.43,15.38,2.79,1.32,-159.73,10,106,5799,65,-803,-16.02,73.48,144.53,3459.88,-2992,-9.94,,,7016,675,1332,25.48,66.78,181.38,5031.75,5667,13.09,0.27,3.5,8508,910,820,12.19,65.1,174.04,5654.66,3363,22.81,1.56,35.47,9844,1440,1528,18.92,,,,5930,15.23,,,2588,227,19,12.19,65.1,174.04,5654.66,91,22.81,,,2039,183,230,11.19,62.49,175.6,5639.23,896,30.08,,,2398,357,283,10.99,63.24,171.49,5851.22,1066,34.12,,,2663,505,842,18.12,61.99,159.78,6443.75,3495,23.12,,,2682,393,280,,,,,784,115.25,,
아난티,025980,호텔/레스토랑/레저,6225,91550912,6800,4.55,,0.95,,26.59,40,136,1141,-317,-448,-10.96,211.87,79.68,2976.62,-463,-17.42,,,2198,597,167,5.25,245.8,50.96,3203.25,221,47.64,,,3253,1152,340,7.02,239.73,27.98,3649.87,360,18.53,,,9620,3010,2520,23.62,,,,1541,4.44,,,920,353,252,7.02,239.73,27.98,3649.87,223,18.53,,,467,-45,-241,-4.62,279.05,13.49,3412.89,-265,-28.25,,,4929,1844,1714,23.98,163.59,17.18,4569.49,1140,4.86,,,2665,832,683,22.98,117.41,30.39,5074.22,391,4.93,,,,,,,,,,,,,
삼성화재,000810,손해보험,117726,47374837,248500,7.41,6.07,0.72,5.55,4.93,15,110,240449,10444,7573,4.96,468.68,,67008.97,14931,12.56,4.69,49.55,244443,15069,11247,7.09,512.78,,64024.08,22193,9.1,5.94,45.46,257844,16061,12837,9.7,699.02,,47211.81,25315,7.9,6.9,45.83,,28151,20764,16,,,,40960,6.09,,,72645,4095,3043,9.02,756.58,,44775.19,6001,8.04,,,57886,1294,1791,9.67,699.02,,47211.81,3524,7.9,,,53389,8333,6133,10.98,515.94,,55464.68,12117,7.21,,,50708,7468,6032,13.2,457.05,,60752.06,11912,6.85,,,,6427,5119,,,,,9518,26.27,,
영풍정밀,036560,기계,2021,15750000,12830,8.95,,0.62,3.12,17.61,8,102,908,103,133,4.71,16.11,436.03,2007.71,847,9.56,4.33,41.34,787,85,118,3.91,18.28,254.59,2081.97,746,12.14,3.86,46.89,891,120,155,4.7,21.04,131.31,2213.6,985,12.08,3.36,40.62,1380,217,276,7.72,,,,1752,7.16,,,205,29,28,4.3,20.04,211.54,2173.81,177,11.99,,,292,42,28,4.7,21.04,131.31,2213.6,176,12.08,,,253,43,103,5.55,21.75,122.82,2264.5,655,9.78,,,398,67,67,7.09,18.51,181.61,2349.77,426,9.41,,,,,,,,,,,,,
와이지엔터테인먼트,122870,방송과엔터테인먼트,10068,18679709,53900,13.99,14.57,2.17,0.46,-159.73,1,95,2553,107,32,2.74,28.46,97.78,3656.99,515,86.79,,,3216,470,229,1.83,28.73,110.96,3725.47,361,154.21,0.45,68.71,3912,466,468,8.56,35.45,114.69,4063.11,1813,24.19,0.57,13.74,5611,960,873,15.66,,,,3700,14.62,,,1250,157,170,8.56,35.45,114.69,4063.11,794,24.19,,,1575,365,313,14.57,44.49,107.99,4276.42,1328,18.05,,,1583,289,272,17.84,32.08,159.49,4507.68,1163,19.29,,,1440,212,148,16.75,33.1,144.37,4619.65,568,16.3,,,1045,131,119,,,,,442,122.38,,
애경산업,018250,화장품,5176,26409935,19600,14.85,10.68,1.32,1.58,71.4,10,103,5881,224,115,3.41,30.45,191.65,1183.47,434,56.46,0.82,45.74,5739,244,157,4.63,24.63,242,1231.34,595,31.91,1.05,33.33,6104,390,167,4.7,34.45,167.42,1293.45,627,33.34,1.48,49.07,6724,640,485,13,,,,1836,10.69,,,1671,118,-66,4.7,34.45,167.42,1293.45,-245,33.34,,,1571,154,164,7.5,31.66,184.89,1324.59,619,18.04,,,1621,166,121,9.67,34.78,165.74,1370.6,460,18.32,,,1739,184,128,9.34,32.93,176.99,1419.16,486,16.06,,,1794,138,,,,,,390,50.33,,
DB하이텍,000990,반도체와반도체장비,24952,44398588,56200,6.32,,1.42,2.31,21.11,20,113,9359,2393,1660,23.07,48.33,90.75,293.62,3730,13.67,0.69,9.16,12147,3991,3169,33.35,40.13,137.31,431.38,7119,10.21,0.62,6.17,16753,7687,5588,40.73,29.57,110.51,671.27,12555,2.96,3.5,10.11,,,,,,,,,,,,4474,2204,1708,47.51,30.27,146.18,642.99,3838,2.74,,,3971,1536,684,40.73,29.57,110.51,671.27,1536,2.96,,,2982,830,764,32.83,26.46,259.05,680.19,1715,6.75,,,3088,899,803,25.74,18.34,350,716.39,1803,7.1,,,,,,,,,,,,,
비즈니스온,138580,소프트웨어,3210,22556163,14230,24.45,,4.47,,60.47,2,95,184,55,30,,15.01,315.81,1021.15,156,56.18,1.73,109.41,335,90,63,10.02,14.79,324.5,497.27,277,53.51,1.35,71.68,439,121,118,16.84,37.49,171.67,543.4,488,13.97,,,536,177,141,,,,,585,25.6,,,104,31,25,10.07,43.51,157.77,499.88,100,24.93,,,115,30,51,16.84,37.49,171.67,543.4,211,13.97,,,151,50,40,19.11,35.91,183.78,580.95,168,15.06,,,105,35,26,19.24,34.99,208.4,599.68,103,19.17,,,124,36,32,,,,,137,102.38,,
에스앤에스텍,101490,반도체와반도체장비,10136,21451447,47250,42.3,,4.62,0.32,21.11,12,105,874,110,110,,13.09,464.09,1454.6,539,80.67,0.18,15.15,988,126,115,6.79,13.19,481.81,1545.53,536,68.65,0.27,18.11,1235,160,175,9.57,19.1,247.26,1691.98,814,32.37,0.57,17.89,1454,253,270,13.09,,,,1259,37.74,,,322,41,39,9.57,19.1,247.26,1691.98,183,32.37,,,356,70,80,11.66,16.45,291.47,1737.14,371,40.07,,,358,62,58,12.39,16.53,294.7,1856.7,270,49.37,,,385,57,63,11.94,15.79,335.58,1915.32,293,39.42,,,354,64,67,,,,,,,,
