회사명,종목코드,업종,시가총액,상장주식수,현재가격,PER,예상PER,PBR,배당수익률,동일업종 PER,감점합계,가점합계,매출(3년 전),영업이익(3년 전),당기순이익(3년 전),ROE(3년 전),부채비율(3년 전),당좌비율(3년 전),자본유보율(3년 전),EPS(3년 전),PER(3년 전),시가배당률(3년 전),배당성향(3년 전),매출(2년 전),영업이익(2년 전),당기순이익(2년 전),ROE(2년 전),부채비율(2년 전),당좌비율(2년 전),자본유보율(2년 전),EPS(2년 전),PER(2년 전),시가배당률(2년 전),배당성향(2년 전),매출(1년 전),영업이익(1년 전),당기순이익(1년 전),ROE(1년 전),부채비율(1년 전),당좌비율(1년 전),자본유보율(1년 전),EPS(1년 전),PER(1년 전),시가배당률(1년 전),배당성향(1년 전),매출(올해 예상),영업이익(올해 예상),당기순이익(올해 예상),ROE(올해 예상),부채비율(올해 예상),당좌비율(올해 예상),자본유보율(올해 예상),EPS(올해 예상),PER(올해 예상),시가배당률(올해 예상),배당성향(올해 예상),매출(4분기 전),영업이익(4분기 전),당기순이익(4분기 전),ROE(4분기 전),부채비율(4분기 전),당좌비율(4분기 전),자본유보율(4분기 전),EPS(4분기 전),PER(4분기 전),시가배당률(4분기 전),배당성향(4분기 전),매출(3분기 전),영업이익(3분기 전),당기순이익(3분기 전),ROE(3분기 전),부채비율(3분기 전),당좌비율(3분기 전),자본유보율(3분기 전),EPS(3분기 전),PER(3분기 전),시가배당률(3분기 전),배당성향(3분기 전),매출(2분기 전),영업이익(2분기 전),당기순이익(2분기 전),ROE(2분기 전),부채비율(2분기 전),당좌비율(2분기 전),자본유보율(2분기 전),EPS(2분기 전),PER(2분기 전),시가배당률(2분기 전),배당성향(2분기 전),매출(1분기 전),영업이익(1분기 전),당기순이익(1분기 전),ROE(1분기 전),부채비율(1분기 전),당좌비율(1분기 전),자본유보율(1분기 전),EPS(1분기 전),PER(1분기 전),시가배당률(1분기 전),배당성향(1분기 전),매출(다음분기 예상),영업이익(다음분기 예상),당기순이익(다음분기 예상),ROE(다음분기 예상),부채비율(다음분기 예상),당좌비율(다음분기 예상),자본유보율(다음분기 예상),EPS(다음분기 예상),PER(다음분기 예상),시가배당률(다음분기 예상),배당성향(다음분기 예상)
와이엠씨,155650,디스플레이장비및부품,1202,19474358,6170,6.37,,1.05,4.05,24.94,0,121,1458,106,80,9.1,27.69,237.65,817.12,378,23.48,1.69,37.14,1791,140,118,11.74,23.17,254.43,894.12,525,13.51,2.12,26.76,2354,231,205,19.26,22.99,241.06,1059.82,969,5.83,4.42,23.53,2267,240,196,15.71,,,,926,6.66,,,479,45,38,14.13,26.55,222.57,900.82,174,10.84,,,434,37,33,14.37,19.64,262.15,931.92,155,8.7,,,559,62,56,16.8,32.53,188.14,982.53,253,6.94,,,882,86,79,19.26,22.99,241.06,1059.82,387,5.83,,,,,,,,,,,,,
기아,000270,자동차,342532,405363347,84500,6.33,4.14,0.86,4.14,6.34,10,131,591681,20665,14876,5.05,102.37,82.27,1350.39,3670,17,1.6,26.95,698624,50657,47603,14.69,91.48,95.75,1561.65,11744,7,3.65,25.27,865590,72331,54090,14.57,87.35,75.87,1778.98,13345,4.44,5.9,25.94,985629,106563,83034,19.29,,,,20399,4.14,,,183572,16065,10326,14.49,95.69,94.17,1560.2,2548,6.3,,,218760,22341,18810,15.08,91.74,97.22,1654.92,4640,5.92,,,231616,7682,4589,12.63,92.59,95.11,1683,1132,6.31,,,231642,26243,20365,14.57,87.35,75.87,1778.98,5025,4.44,,,232840,23229,19882,,,,,4527,18.4,,
세아제강,306200,철강,3991,2836300,140700,2.51,,0.48,4.26,6.92,0,119,11505,536,331,5.67,76.74,118.37,4114.97,11656,7.76,2.76,21.17,14974,1319,914,14.34,80.73,110.84,4709.69,32223,2.97,3.66,10.72,18018,2152,1593,21.12,76.73,129.17,5763.24,56163,2.31,4.63,10.55,18371,2613,1903,,,,,,,,,4488,599,460,18.85,81.68,105.62,4963.17,16201,2.86,,,4808,683,553,21.7,82.37,130.68,5349.09,19498,2.82,,,4469,496,358,22.05,74.11,101.38,5599.18,12616,2.6,,,4253,374,223,21.12,76.73,129.17,5763.24,7848,2.31,,,4704,722,543,,,,,,,,
신세계 I&C,035510,IT서비스,2563,17200000,14900,3.06,,0.54,3.36,19.72,0,117,4803,300,696,33.89,34.23,192.06,3055.19,4045,3.1,1.99,4.18,5261,355,319,13.28,28.91,225.11,3494.68,1855,10.7,1.26,10.3,5969,375,841,,32.7,217.31,4580.88,4877,2.82,3.64,7.84,6831,488,397,10.52,,,,2308,6.46,,,1282,68,60,,28.62,198.63,3607.21,349,,,,1448,120,100,,31.84,187.18,3722.49,578,,,,1530,75,574,,26.94,262.1,4401.67,3340,,,,1708,112,106,,32.7,217.31,4580.88,610,2.82,,,1501,101,,,,,,436,34.17,,
대창단조,015230,기계,2057,28572230,7200,5.6,,0.79,2.78,45.78,0,116,2645,192,148,7.2,25.37,319.45,1280.77,465,7.46,2.59,17.54,3544,295,282,13.3,31.39,169.28,1450.92,932,4.24,3.42,13.12,4215,499,401,16.29,39.53,193.11,1685.44,1285,6.3,2.47,14.11,5040,640,510,18.75,,,,1645,4.38,,,957,112,87,12.81,38.75,143.15,1483.28,279,4.91,,,1027,133,136,15.45,30.49,189.29,1568.42,413,4.74,,,1076,128,126,17.39,32.66,188.4,1650.57,410,3.63,,,1154,126,53,16.29,39.53,193.11,1685.44,183,6.3,,,,,,,,,,,,,
에치에프알,230240,통신장비,3635,13489026,26950,5.27,,2.05,,44.48,10,126,921,-259,-290,-35.73,93.01,132.98,983.39,-2294,-13.71,,,2064,218,186,22.3,134.09,136.26,1263.58,1440,23.05,,,3663,902,686,50.63,74.85,206.54,2522.21,5118,7.23,,,4422,1162,858,37.76,,,,6350,4.24,,,454,53,45,35.47,94.13,145.02,1333.38,349,17.17,,,968,267,205,50.36,91.72,149.13,1819.87,1513,6.23,,,1270,413,400,59.8,85.12,183.56,2410.93,2955,4.9,,,971,169,36,50.63,74.85,206.54,2522.21,261,7.23,,,553,76,40,,,,,415,64.92,,
파크시스템스,140860,전자장비와기기,10148,6950509,146000,36.19,23.23,8.44,0.27,15.37,22,137,712,150,100,20.43,96.71,221.38,1500.13,1493,63.29,0.19,12,853,176,91,12.69,48.56,308.53,2519.36,1355,112.91,0.16,18.9,1245,326,280,26.7,39.83,220.25,3387.55,4034,28.24,0.35,9.87,1595,467,437,30.84,,,,6285,23.23,,,178,6,3,22.05,33.33,386.35,2593.2,49,57.13,,,165,1,28,23.47,34.78,319.78,2680.77,399,38.75,,,370,135,172,29.19,34.87,324.45,3178.48,2480,26.96,,,532,184,77,26.7,39.83,220.25,3387.55,1102,28.24,,,304,65,63,,,,,1142,127.87,,
티와이홀딩스,363280,방송과엔터테인먼트,5500,50929268,10800,6.16,,0.26,1.39,-276.84,10,124,929,16,3540,,54.98,46.45,5571.8,26437,1.05,,,2952,112,1586,11.58,49.77,50.12,5648.48,3487,8.09,,,3536,224,949,6.31,47.63,53.79,6023.71,1754,5.96,1.44,6.03,3620,560,1240,7.4,,,,2204,4.9,,,518,-20,265,10.86,48.45,58.49,5749.81,520,8.27,,,1025,120,146,8.6,51.01,58.66,5798.04,255,7.64,,,1014,207,393,5.92,48.47,56.89,5935.26,698,7.23,,,981,-84,145,6.31,47.63,53.79,6023.71,281,5.96,,,,,,,,,,,,,
멀티캠퍼스,067280,교육서비스,2163,5926779,36500,7.15,,1.28,2.19,45.82,0,114,2600,137,99,8.76,60.8,148.93,6207.8,1681,20.41,1.46,29.75,3083,265,206,15.99,83.6,153.59,6795.52,3439,13.44,1.3,17.45,3575,410,305,19.76,69.26,195.53,7696.62,5106,6.91,2.27,15.67,4073,491,388,20.8,,,,6479,5.63,,,800,69,52,18.4,84.12,147.86,6940.01,864,11.13,,,877,102,75,18.46,70.88,168.89,7095.14,1234,9.25,,,955,118,88,18.73,72.41,176.18,7390.34,1476,7.19,,,943,122,91,19.76,69.26,195.53,7696.62,1531,6.91,,,,,,,,,,,,,
휴스틸,005010,철강,3529,56188075,6280,1.21,,0.39,5.57,6.92,20,134,3656,177,86,2.13,45.76,107.6,857.12,206,6.44,2.74,15.42,6165,632,380,7.3,51.97,98.95,932.9,897,2.95,5.49,16.51,10309,2892,2272,29.59,32.69,225.7,1150.81,5193,0.98,6.9,8.66,,,,,,,,,,,,1973,266,173,9.96,53.13,98.26,965.62,400,2.59,,,2408,719,529,16.51,49.04,138.3,1105.46,1228,1.84,,,2764,678,557,22.35,49.29,162.73,1252.38,1291,1.68,,,3164,1229,1013,29.59,32.69,225.7,1150.81,2222,0.98,,,,,,,,,,,,,
현대차,005380,자동차,417775,211531506,197500,7.43,5.1,0.63,3.54,6.34,21,133,1039976,23947,19246,2.04,174.22,44.87,4909.48,5144,37.33,1.56,55.15,1176106,66789,56931,6.84,183.17,45.68,5187.27,17846,11.71,2.39,26.32,1425275,98198,79836,9.36,181.36,51.97,5654.49,26592,5.68,4.64,24.85,1551869,130019,112460,12.26,,,,38707,5.1,,,302986,19289,17774,7.11,183.82,49.35,5226.6,5723,9.61,,,359999,29798,30848,8.14,182.65,48.01,5417.45,10123,8.01,,,377054,15518,14115,7.81,188.22,49.81,5507.25,4592,7.88,,,385236,33592,17099,9.36,181.36,51.97,5654.49,6154,5.68,,,369064,29117,26595,,,,,8279,23,,
하이록코리아,013030,기계,2738,12856050,21300,8.56,7,0.73,2.82,45.78,0,111,1382,162,65,1.57,9.6,945.7,4895.39,388,34.67,3.72,121.71,1467,189,195,5.77,9.11,1000.44,5101.79,1430,11.71,2.98,33.01,1829,407,344,9.38,8.37,820.26,5578.19,2487,8.24,2.93,22.78,2050,454,396,9.42,,,,3043,7,,,343,52,51,5.98,10.38,795.16,5101.56,378,12.13,,,512,104,102,7.72,8.8,911.56,5272.27,736,9.54,,,434,102,118,8.87,8.79,842.43,5466.82,859,9.07,,,540,148,72,9.38,8.37,820.26,5578.19,514,8.24,,,,,,,,,,,,,
영풍,000670,핸드셋,10518,1842040,571000,2.86,,0.25,1.75,17.98,20,130,31834,467,854,4.03,34.72,135.71,36410.82,72005,7.47,1.86,12.97,35821,-268,1701,3.66,41.48,105.07,37677.39,67409,9.72,1.53,13.85,44295,689,4156,9.96,33.35,115.95,42518.42,199327,3.04,1.65,4.68,42084,1170,2605,5.35,,,,117261,4.87,,,10592,502,800,3.81,43.52,115.38,38189.65,34927,9.7,,,10599,784,1217,5.07,44.18,114.95,39334.32,57233,5.39,,,12614,665,770,6.25,46.11,126.04,39899.05,28227,5.24,,,10491,-1262,1369,9.96,33.35,115.95,42518.42,78941,3.04,,,9970,280,,,,,,37458,15.24,,
BGF,027410,백화점과일반상점,3948,95716791,4125,16.7,,0.25,2.67,10.51,25,134,1544,146,179,1.81,7.88,423.53,1512.94,285,17.2,2.25,38.65,1502,379,360,4.26,14.36,365.88,1571.03,685,7.73,2.08,16.06,4350,612,262,1.5,11.6,507.76,1574.69,247,17.45,2.56,44.58,4740,960,670,,,,,679,6.07,,,1201,13,-73,2.21,13.9,245.77,1553,-69,14.92,,,1111,153,224,3.17,11.41,277.89,1577.15,242,8.04,,,1140,221,195,3.4,10.81,279.54,1593.62,166,5.88,,,1105,148,-84,1.5,11.6,507.76,1574.69,-93,17.45,,,1090,190,,,,,,104,39.48,,
에스엘,005850,자동차부품,14399,46448520,31000,9.42,7.13,0.87,1.94,12.59,0,108,25050,932,642,4.74,64.12,123.62,5940.88,1362,11.93,3.08,35.06,30011,1105,962,6.63,69.08,120.29,6207.21,2001,15.59,1.6,23.88,41745,1979,1659,9.87,71.84,117.83,7037.94,3290,6.98,2.61,17.86,48470,2645,2142,11.62,,,,4350,7.13,,,8448,410,405,5.59,74.57,98.88,6321.08,841,14.3,,,10160,784,608,6.77,71.66,105.68,6873.16,1264,14.31,,,10714,485,437,7.92,75.63,101.31,7006.25,809,12.15,,,12424,300,208,9.87,71.84,117.83,7037.94,369,6.98,,,11290,572,465,,,,,1034,29.98,,
아이쓰리시스템,214430,우주항공과국방,1419,7106760,19970,22.95,,1.76,1,49.5,10,113,665,8,30,4.31,65.45,61.73,1983.27,424,50.97,0.46,23.05,797,14,34,4.67,47.01,58.61,2057.65,472,41.17,0.51,20.68,838,57,62,8.14,44.07,76.25,2210.95,870,21.32,1.08,22.45,1046,90,96,,,,,1351,14.78,,,186,10,15,6.94,41.21,85.49,2079.57,208,29.75,,,184,8,11,8.43,38.33,52.91,2110.38,155,19.78,,,193,19,21,8.63,33.33,53.99,2169.6,298,18.25,,,276,20,15,8.14,44.07,76.25,2210.95,208,21.32,,,217,13,,,,,,,,,
영원무역홀딩스,009970,섬유/의류/신발/호화품,8822,13635592,64700,2,,0.37,4.71,7.86,20,122,28510,3408,2345,7.64,42.62,244.08,18667.24,7690,4.91,3.18,13.28,32405,5705,4468,14.72,37.1,319.35,21701.46,16192,2.89,4.28,10.51,45339,10022,8981,23.98,37.71,263.22,27827.09,32330,1.9,4.97,8.03,,,,,,,,,,,,8902,1809,1412,16.38,42.12,254.2,22360.47,4997,2.9,,,10478,2293,2144,19.39,42.21,236.41,23856.85,7482,2.02,,,12255,2963,2843,21.43,42.03,251.94,25903.54,10233,1.81,,,13704,2957,2583,23.98,37.71,263.22,27827.09,9618,1.9,,,,,,,,,,,,,
오리온홀딩스,001800,식품,10374,62645422,16560,10.07,,0.46,4.23,13.91,0,102,22805,3086,2185,3.98,28.7,166.91,6095.19,1237,10.67,4.92,32.4,24151,3157,2253,4.23,28.18,155.1,6285.97,1373,11.62,4.08,38.5,29346,3998,3236,4.83,23.69,203.1,7310.42,1644,9.34,4.56,40.9,31426,4882,3450,5.18,,,,1820,9.1,,,6611,920,654,4.44,27.08,186.61,7027.94,396,9.85,,,6337,717,564,4.81,23.59,199.27,7097.35,305,9.37,,,7713,1043,730,4.27,24.92,206.98,7181.37,416,10.1,,,8685,1319,1287,4.83,23.69,203.1,7310.42,527,9.34,,,7423,1111,,,,,,,,,
화천기공,000850,기계,814,2200000,37000,2.17,,0.24,6.76,45.78,33,135,1617,14,45,1.52,27.76,206.95,1956.87,2053,15.78,2.31,36.54,2040,33,93,3.08,37.97,168.42,2023.09,4233,8.09,2.92,23.62,2441,82,375,11.47,37.3,175.16,2360.65,17039,1.8,8.16,14.67,,,,,,,,,,,,549,16,34,4.29,41.56,156.38,2033.16,1531,5.72,,,598,27,44,4.17,42.11,154.29,2072.72,1997,5.44,,,636,11,43,4.15,42.91,142.5,2111.44,1940,4.99,,,657,28,255,11.47,37.3,175.16,2360.65,11571,1.8,,,,,,,,,,,,,
현대백화점,069960,백화점과일반상점,12099,23402441,51700,8.4,5.38,0.25,2.51,10.51,20,122,22732,1359,1051,1.65,73.02,33.1,3680.72,3005,23.76,1.4,31.41,35724,2644,2334,4.36,71.64,46.35,3829.64,8092,9.28,1.46,12.69,50141,3209,1860,3.2,89.55,42.67,3966.9,6157,9.58,2.2,19.72,55188,3858,2761,4.81,,,,9609,5.38,,,9344,889,754,4.77,75.04,45.38,3862.54,2670,8.5,,,11252,712,537,4.84,91.37,42.55,3900.44,1955,7.68,,,13721,922,693,4.7,93.28,41.1,3943.14,2134,6.06,,,15824,686,-123,3.2,89.55,42.67,3966.9,-602,9.58,,,11098,834,587,,,,,2018,25.62,,
파이오링크,170790,통신장비,958,6856330,13970,7.89,,1.29,2.15,44.48,6,105,398,65,107,23.54,35.81,551.39,1457.02,1557,8.77,1.1,9.39,543,109,112,19.6,35.33,515.37,1755.59,1629,10.84,1.42,14.95,616,114,121,18.06,30.56,594.86,2097.48,1771,6.83,2.48,16.5,730,164,140,17.87,,,,2042,6.84,,,105,7,19,21.09,32.52,632.41,1762.29,277,9.21,,,147,28,23,21.65,32.73,643.05,1830.45,341,5.79,,,152,31,38,19.55,32.44,636.39,1941.07,553,5.86,,,212,48,41,18.06,30.56,594.86,2097.48,600,6.83,,,,,,,,,,,,,
엑세스바이오,950130,생명과학도구및서비스,3439,36315527,9470,0.99,,0.56,9.2,11.79,40,138,1218,687,478,89.16,96.33,120.59,4559.08,1400,15.75,,,5051,2601,1901,102.45,52.39,197.93,13626.27,5223,3.06,,,10339,4692,3497,76.64,41.43,300.28,28297.9,9546,1.28,7.14,9.13,,,,,,,,,,,,8061,3874,2855,88.96,84.66,193.45,26440.55,7776,1.88,,,1191,760,675,103.49,52.82,255.3,29377.13,1823,1.22,,,124,-160,-161,87.26,48.05,265.32,28680.89,-445,1.02,,,501,-10,-43,72.9,41.43,300.28,28297.9,-75,1.34,,,,,,,,,,,,,
넥스틴,348210,반도체와반도체장비,6422,9956674,64500,14.59,10.59,6.39,0.78,8.26,12,109,494,181,147,62.17,18.24,454.53,2791.99,1733,32.57,,,571,221,181,32.42,15.77,308.44,1245.5,1887,31.9,0.83,26.78,1149,565,434,52.53,21.63,318.35,2005.03,4422,11.27,1,11.36,1387,713,607,46.97,,,,6093,10.59,,,163,64,54,36.75,23.56,254.63,1257.71,561,30.88,,,356,186,145,44.38,25.19,237.51,1557.9,1501,17.71,,,424,235,205,56.48,28.71,246.57,1947.43,2067,9.55,,,207,79,29,52.53,21.63,318.35,2005.03,291,11.27,,,205,95,80,,,,,,,,
롯데에너지머티리얼즈,020150,전자장비와기기,27759,46110835,60200,63.37,32.91,1.9,0.5,15.37,30,126,5369,509,427,7.23,26.64,246.07,2558.56,927,54.92,0.39,21.58,6889,699,632,7.85,29.96,299.36,4137.52,1361,99.16,0.22,22.04,7294,848,490,3.58,22.12,238.03,6219.88,950,54.6,0.58,31.56,10444,1241,757,6.13,,,,1829,32.92,,,2001,216,276,6.92,21.61,213.77,6104.19,519,62.58,,,1884,252,65,5.62,20.22,232.39,6128.38,122,54.68,,,1697,229,144,5.1,20.05,246.58,6213.77,430,42.01,,,1712,151,6,3.58,22.12,238.03,6219.88,-122,54.6,,,1782,164,,,,,,217,277.59,,
영원무역,111770,섬유/의류/신발/호화품,19564,44311468,44150,2.9,4.26,0.69,3.47,7.86,13,109,24664,2597,1824,8.03,52.37,199.46,7976.94,3332,9.51,1.58,14.85,27925,4425,3343,14.71,45.74,266.69,9223.27,6727,6.49,2.29,14.72,39110,8230,7432,26.8,44.93,223.36,12069.73,15222,3.08,3.26,9.95,37722,6664,5076,15.24,,,,10355,4.26,,,7664,1459,1114,16.71,51.23,219.77,9471.3,2230,6.07,,,9456,2081,1896,20.46,52.78,193.4,10243.28,3860,3.73,,,11623,2759,2460,22.63,51.2,214.19,11265.47,5111,3.48,,,10367,1931,1962,26.8,44.93,223.36,12069.73,4021,3.08,,,8049,1377,928,,,,,2106,20.97,,
파마리서치,214450,건강관리장비와용품,10213,10111930,101000,25.17,15.67,2.93,0.65,14.71,7,101,1087,334,325,14.42,20.96,175.88,5026.43,3287,17.4,0.87,15.07,1541,525,468,16.95,30.24,159,6060.78,4628,17.72,0.73,12.82,1948,659,434,12.5,28.63,330.8,6891.74,4013,17.42,0.94,16.23,2361,826,650,17.47,,,,6446,15.67,,,453,152,99,15.33,31.88,146.56,6126.65,921,21.22,,,497,174,98,14.33,29.16,156.53,6325.35,997,16.09,,,462,165,166,14.98,28.73,134.41,6669.94,1723,12.31,,,536,168,72,12.5,28.63,330.8,6891.74,372,17.42,,,537,185,163,,,,,1399,72.18,,
아셈스,136410,화학,1256,11019106,11400,17.48,,2.19,,26.02,0,94,340,48,11,3.36,99.56,72.52,434.07,85,,,,420,61,57,16.98,104.1,75.31,558.95,599,,,,531,87,73,15.34,68.61,134.75,848.14,652,15.12,,,676,136,128,20.41,,,,1130,10.09,,,132,24,21,,68.48,160.74,757.39,186,,,,132,18,20,14.8,68.9,133.48,793.67,181,19.77,,,143,27,32,17.71,68.72,157.18,849.48,279,13.06,,,123,18,0,15.34,68.61,134.75,848.14,6,15.12,,,,,,,,,,,,,
아셈스,136410,화학,1256,11019106,11400,17.48,,2.19,,26.02,0,94,340,48,11,3.36,99.56,72.52,434.07,85,,,,420,61,57,16.98,104.1,75.31,558.95,599,,,,531,87,73,15.34,68.61,134.75,848.14,652,15.12,,,676,136,128,20.41,,,,1130,10.09,,,132,24,21,,68.48,160.74,757.39,186,,,,132,18,20,14.8,68.9,133.48,793.67,181,19.77,,,143,27,32,17.71,68.72,157.18,849.48,279,13.06,,,123,18,0,15.34,68.61,134.75,848.14,6,15.12,,,,,,,,,,,,,
코윈테크,282880,기계,3110,10033718,31000,62.88,,2.4,0.31,45.78,21,115,454,6,25,2.51,28.03,258.98,2207.77,254,87.82,0.83,70.25,1063,66,74,5.47,57.7,192.44,2253.57,556,54.53,0.31,16.45,2012,148,100,4.3,84.15,124.83,2622.22,493,46.67,0.42,19.1,3150,389,296,12.05,,,,1510,20.53,,,656,50,47,5.48,65.98,198.66,2228.7,294,51.53,,,405,25,25,5.67,72.75,146.09,2241.7,63,41.58,,,491,13,21,5.52,104.49,133.93,2263.1,104,42.09,,,459,60,6,4.3,84.15,124.83,2622.22,32,46.67,,,627,63,48,,,,,259,119.63,,
롯데정밀화학,004000,화학,15815,25800000,61300,10.82,4.65,0.68,5.71,26.02,26,119,12636,1392,1988,12.65,13.63,126.15,1201.68,7705,7.16,2.72,19.22,17803,2445,5855,30.43,23.87,178.06,1627.58,22692,3.31,3.07,10.01,24638,4043,1462,6.51,18.12,223.84,1700.45,5665,10.01,6.17,60.99,21663,1910,3237,14.11,,,,13171,4.65,,,6523,1103,296,30.07,25.78,199.07,1605.09,1146,3.56,,,6863,1295,292,24.7,20.43,220.37,1627.71,1131,3.45,,,6285,1204,225,14.63,14.17,259.95,1651.28,874,4.73,,,4966,441,649,6.51,18.12,223.84,1700.45,2514,10.01,,,5439,403,1800,,,,,6194,9.74,,
제이시스메디칼,287410,건강관리기술,6571,76144285,8630,22.65,18.36,7.73,,-19.94,7,100,508,114,75,190.55,130.95,174.16,447.27,128,,,,813,236,135,42.44,55.41,181.44,472.86,192,40.48,,,1165,340,270,42.89,47.73,203.52,847.36,380,22.39,,,1446,454,354,36,,,,470,18.36,,,253,85,65,62.34,51.08,194.9,564.74,92,23.62,,,308,90,74,63.48,53.06,166.52,662.62,104,17.27,,,286,77,72,55.67,48.51,204.39,763.76,101,15.9,,,318,88,60,42.89,47.73,203.52,847.36,84,22.39,,,278,76,,,,,,81,106.74,,
우리금융지주,316140,은행,85402,728060549,11730,2.72,2.69,0.3,9.63,3.98,10,101,286376,20804,15152,5.87,1393.24,,640.05,1810,5.38,3.7,19.89,271910,36597,28074,10.59,1450.02,,692.63,3572,3.56,7.09,25.29,423727,44305,33240,11.51,1419.17,,768.92,4315,2.68,9.78,26.19,,45264,33560,10.65,,,,4365,2.69,,,89483,12284,8725,11.09,1489.36,,705.02,1153,4.04,,,137614,12037,9868,11.36,1543.55,,710.64,1267,3,,,204242,12706,9334,11.39,1512.9,,755.21,1236,2.55,,,-7472,7279,5313,11.51,1419.17,,768.92,659,2.68,,,,12990,9343,,,,,1213,9.69,,
아이디스홀딩스,054800,컴퓨터와주변기기,1371,10347756,13250,3.61,,0.49,1.89,168.05,20,110,4322,154,48,1.61,28.25,436.52,4414.43,328,39.12,1.56,54.53,5444,193,34,2,37.12,155.96,4535.72,425,30.71,1.53,42.16,8741,943,894,16.12,45.66,192.46,5166.37,3675,3.43,1.98,5.94,,,,,,,,,,,,1946,187,173,4.08,43.84,148.89,4560.18,740,14.2,,,2339,266,297,6.82,45.43,145.21,4810.7,1230,8.2,,,2254,305,393,10.84,42.44,197.97,5132.74,1580,4.88,,,2202,184,31,16.12,45.66,192.46,5166.37,125,3.43,,,,,,,,,,,,,
TYM,002900,기계,3794,152353747,2490,3.86,,1.08,2.41,45.78,35,125,7133,291,64,2.98,284.73,55.17,131.37,28,56.19,,,8415,353,395,14.28,183.88,37.82,184.17,189,9.33,1.13,10.87,11661,1220,982,33.52,133.85,43.92,297.82,645,4.46,2.08,8.93,13768,1406,1163,29.25,,,,763,3.26,,,3005,363,316,24.57,194.84,50.08,221.92,208,5.78,,,3902,567,467,36.39,167.32,66.68,283.5,307,4.41,,,2362,245,335,40.79,143.19,59.87,324.13,220,2.56,,,2392,45,-136,33.52,133.85,43.92,297.82,-89,4.46,,,,,,,,,,,,,
바이오플러스,099430,제약,3690,57930864,6370,17.55,,3.41,1.1,105.99,6,96,244,123,97,41.85,33.01,224.46,750.23,194,,,,374,182,107,20,9.86,663.33,1104.64,206,33.36,,,567,253,207,22.02,27.45,1027.62,287.56,363,19.14,1.01,20.1,742,333,252,21.16,,,,412,15.46,,,120,56,44,18.65,10.59,611.82,1167.25,78,37.39,,,141,66,53,19.44,8.25,787.03,1271.63,93,28.01,,,141,64,51,19.67,6.88,972.49,1374.88,91,21.9,,,165,67,58,22.02,27.45,1027.62,287.56,100,19.14,,,155,69,52,,,,,,,,
골프존,215000,호텔/레스토랑/레저,6997,6275415,111500,6.15,,1.89,4.04,-125.49,10,100,2985,516,375,18.02,62.83,60.11,7054.82,6098,11.36,3.61,40.98,4403,1077,764,29.79,65.67,83.96,8987.22,12161,14.37,2,28.77,6175,1487,1116,35,57.98,92.17,11906.95,18123,6.22,3.99,24.25,7148,1593,1140,28.89,,,,18453,6.04,,,1539,507,380,34.84,70.07,76.81,9534.91,6237,10.52,,,1462,456,352,35.61,60.42,96.7,10672.1,5719,7.92,,,1761,449,365,35.26,56.94,91.51,11843.61,5858,5.92,,,1413,74,18,35,57.98,92.17,11906.95,309,6.22,,,1807,511,412,,,,,6270,17.86,,
클리오,237880,화장품,3885,18071353,21500,38.05,20.81,1.98,0.93,107.21,10,100,2182,62,96,6.42,40.47,135.69,1810.77,561,31.73,0.56,17.31,2327,139,93,5.78,39.91,86.25,1950.96,535,34.14,0.82,27.34,2725,179,101,5.66,28.11,145.49,2130.51,565,28.66,1.23,34.57,3276,241,184,9.51,,,,1033,20.82,,,659,36,8,4.79,46,76.64,1972.6,45,44.23,,,662,45,29,5.64,30.71,100.34,2057.8,160,25.64,,,679,46,32,3.01,31.8,227.49,2093.63,179,47.99,,,724,52,32,5.66,28.11,145.49,2130.51,179,28.66,,,765,49,41,,,,,185,115.98,,
한미약품,128940,제약,40576,12562158,323000,49.01,32.77,4.61,0.15,105.99,24,114,10759,490,173,1.65,126.24,57.32,2525.97,952,370.87,0.13,49.18,12032,1254,815,8.74,108.64,69.45,2682.8,5336,50.8,0.18,8.94,13315,1581,1016,9.89,90.7,62.76,2808.49,6591,45.22,0.16,7.37,14819,2040,1493,13.38,,,,9858,32.77,,,3211,409,250,8.64,108.73,70.06,2595.63,1553,50.08,,,3171,316,227,9.88,99.41,67.46,2655.45,1466,48.22,,,3421,468,313,9.72,94.68,70.72,2737.85,2020,34.97,,,3512,388,226,9.89,90.7,62.76,2808.49,1551,45.22,,,3621,514,347,,,,,2227,140.1,,
LS ELECTRIC,010120,전기장비,18960,30000000,63200,21,11.46,1.19,1.74,16.72,12,102,24027,1337,855,6.14,79.73,196.96,866.01,2839,22.22,1.74,37.87,26683,1551,853,5.86,89.81,162.06,901.85,2825,19.76,1.79,34.61,33771,1875,912,5.95,114.47,104.47,953.1,3010,18.74,1.95,35.76,37771,2656,1782,10.87,,,,5906,10.7,,,7297,406,335,7.13,100.04,171.87,904.09,1110,13.17,,,8788,601,274,6.27,102.32,128.03,919.51,896,18.69,,,8389,607,138,6.57,105.67,113.12,928.12,459,14.28,,,9296,261,165,5.95,114.47,104.47,953.1,545,18.74,,,8742,576,336,,,,,1296,49.16,,
