회사명,종목코드,업종,시가총액,상장주식수,현재가격,PER,예상PER,PBR,배당수익률,동일업종 PER,감점합계,가점합계,매출(3년 전),영업이익(3년 전),당기순이익(3년 전),ROE(3년 전),부채비율(3년 전),당좌비율(3년 전),자본유보율(3년 전),EPS(3년 전),PER(3년 전),시가배당률(3년 전),배당성향(3년 전),매출(2년 전),영업이익(2년 전),당기순이익(2년 전),ROE(2년 전),부채비율(2년 전),당좌비율(2년 전),자본유보율(2년 전),EPS(2년 전),PER(2년 전),시가배당률(2년 전),배당성향(2년 전),매출(1년 전),영업이익(1년 전),당기순이익(1년 전),ROE(1년 전),부채비율(1년 전),당좌비율(1년 전),자본유보율(1년 전),EPS(1년 전),PER(1년 전),시가배당률(1년 전),배당성향(1년 전),매출(올해 예상),영업이익(올해 예상),당기순이익(올해 예상),ROE(올해 예상),부채비율(올해 예상),당좌비율(올해 예상),자본유보율(올해 예상),EPS(올해 예상),PER(올해 예상),시가배당률(올해 예상),배당성향(올해 예상),매출(4분기 전),영업이익(4분기 전),당기순이익(4분기 전),ROE(4분기 전),부채비율(4분기 전),당좌비율(4분기 전),자본유보율(4분기 전),EPS(4분기 전),PER(4분기 전),시가배당률(4분기 전),배당성향(4분기 전),매출(3분기 전),영업이익(3분기 전),당기순이익(3분기 전),ROE(3분기 전),부채비율(3분기 전),당좌비율(3분기 전),자본유보율(3분기 전),EPS(3분기 전),PER(3분기 전),시가배당률(3분기 전),배당성향(3분기 전),매출(2분기 전),영업이익(2분기 전),당기순이익(2분기 전),ROE(2분기 전),부채비율(2분기 전),당좌비율(2분기 전),자본유보율(2분기 전),EPS(2분기 전),PER(2분기 전),시가배당률(2분기 전),배당성향(2분기 전),매출(1분기 전),영업이익(1분기 전),당기순이익(1분기 전),ROE(1분기 전),부채비율(1분기 전),당좌비율(1분기 전),자본유보율(1분기 전),EPS(1분기 전),PER(1분기 전),시가배당률(1분기 전),배당성향(1분기 전),매출(다음분기 예상),영업이익(다음분기 예상),당기순이익(다음분기 예상),ROE(다음분기 예상),부채비율(다음분기 예상),당좌비율(다음분기 예상),자본유보율(다음분기 예상),EPS(다음분기 예상),PER(다음분기 예상),시가배당률(다음분기 예상),배당성향(다음분기 예상)
한일시멘트,300720,건축자재,9122,69261540,13180,4.36,,0.55,6.07,6.89,0,109,12719,1204,860,5.89,62.53,67.57,3858.27,1135,18.5,2.57,45.79,14876,1180,876,5.59,56.24,100.8,4070.7,1138,10.24,4.98,50.98,17995,2465,1777,11.21,66.82,124.18,4430.52,2457,5.21,6.25,32.56,18703,3100,2337,13.19,,,,3198,4.12,,,4245,696,468,9.85,71.64,102.75,4320.57,646,5.7,,,4938,647,459,11.21,66.82,124.18,4430.52,630,5.21,6.25,126.96,4116,556,552,13.36,73.83,125.09,4425.51,772,4.23,,,4981,1070,739,13.32,67.55,116.75,4621.32,977,4.43,,,4434,789,580,,,,,,,,
파마리서치,214450,건강관리장비와용품,20834,10464152,192600,22.67,20.66,4.26,0.48,-1561.39,2,110,1541,525,468,16.95,30.24,159,6060.78,4628,17.72,0.73,12.82,1948,659,434,12.5,28.63,330.8,6891.74,4013,17.42,0.94,16.23,2610,923,773,19.71,15.81,257.56,8453.44,7481,14.64,0.87,12.66,3378,1239,1023,21.39,,,,9636,19.99,,,688,275,282,17.31,20.27,325.04,8148.08,2592,19.84,,,700,204,156,19.71,15.81,257.56,8453.44,1493,14.64,0.87,62.9,747,267,183,19.07,22.91,222.71,8602.35,1671,13.64,,,831,308,287,20.88,18.33,263.17,9279.08,3021,16.94,,,876,331,284,,,,,2653,72.59,,
에스앤에스텍,101490,반도체와반도체장비,5545,21451447,25700,20.02,,2.31,0.58,17.27,1,107,988,126,115,6.79,13.19,481.81,1545.53,536,68.65,0.27,18.11,1235,160,175,9.57,19.1,247.26,1691.98,814,32.37,0.57,17.89,1503,250,259,12.58,16.29,336.64,1966.23,1205,37.58,0.33,12.2,1769,322,316,13.4,,,,1471,17.47,,,385,57,63,11.94,15.79,335.58,1915.32,293,39.42,,,404,61,58,12.58,16.29,336.64,1966.23,271,37.58,0.33,54.22,418,74,77,12.09,17.11,346.28,2031.31,358,38.29,,,424,85,78,12.46,16.25,371.31,2106.51,369,27.64,,,430,82,85,,,,,396,64.86,,
클리오,237880,화장품,5205,18071353,29400,14.47,13.01,2.23,1.39,21.51,0,105,2327,139,93,5.78,39.91,86.25,1950.96,535,34.14,0.82,27.34,2725,179,101,5.66,28.11,145.49,2130.51,565,28.66,1.23,34.57,3306,338,273,13.71,30.82,121.5,2386.51,1533,20.1,1.3,25.29,3982,454,396,17.49,,,,2214,13.28,,,848,105,97,12.3,34.18,180.1,2323.96,547,21.65,,,897,116,65,13.71,30.82,121.5,2386.51,372,20.1,1.3,104.31,930,85,99,15.71,39.6,240.63,2423.09,562,15.79,,,926,96,90,16.96,31.72,226.65,2524.96,509,19.27,,,1033,129,121,,,,,653,45.03,,
아이패밀리에스씨,114840,화장품,4013,17221944,23200,13.96,11.37,4.76,0.34,21.51,2,107,716,56,36,12.88,27.55,339.76,1705.51,265,16.72,0.37,7.35,853,95,76,16.66,44.08,273.02,1006.66,453,13.74,0.51,7.01,1487,240,200,,30.2,379.3,1442.28,1166,11.28,0.6,6.8,2213,422,350,40.64,,,,2040,11.38,,,372,67,53,,46.82,224.71,1300.94,306,,,,420,76,70,,30.2,379.3,1442.28,407,,0.6,19.42,574,118,97,,53.25,208.05,767.89,565,,,,490,70,66,,56.35,93.01,844.83,385,20.97,,,534,106,86,,,,,,,,
우진,105840,기계,1545,20323614,7580,12.6,,0.86,2.63,22.08,20,122,1076,84,-62,-5.4,44.01,271.02,964.62,-386,-21.33,1.21,-25.3,1241,119,118,6.38,28.59,195.72,1030.62,466,17.99,1.79,31.41,1291,154,139,7.19,21.8,272.22,1105.91,574,16.19,2.15,33.95,1471,245,191,9.45,,,,827,9.17,,,285,32,32,8.97,16.15,344.68,1124.35,124,14.11,,,361,3,-4,7.19,21.8,272.22,1105.91,-34,16.19,1.61,-434.53,358,55,57,6.96,18.61,337.99,1132.13,248,15.11,,,395,83,65,7.24,17.2,382.13,1174.29,265,15.32,0.54,18.43,366,63,,,,,,207,36.68,,
비올,335890,건강관리장비와용품,5147,58419125,8580,20.35,16.97,7.14,0.2,-1561.39,6,106,184,54,44,19.2,12.76,763.92,371.88,80,28.43,,,311,129,115,35.06,14.38,687.5,578.61,198,16.26,0.31,5.07,425,223,216,44.89,11.83,843.31,939.6,370,22.99,0.21,4.81,599,339,303,42.2,,,,519,16.54,,,109,64,55,44.21,11.25,854.18,858.75,94,20.59,,,115,58,47,45.48,11.83,843.31,939.6,81,22.69,0.21,22.01,112,65,65,45.67,10.72,920.61,1032.58,111,26.54,,,152,97,86,42.77,8.53,1165.06,1179.72,147,23.74,,,155,86,76,,,,,130,66.11,,
삼아제약,009300,제약,1338,6370000,20800,5.39,,0.6,3.58,99.4,20,119,547,60,34,2,9.97,500.29,2578.48,532,36.34,1.29,44.99,817,183,119,6.76,12.5,470.43,2743.6,1870,8.9,2.4,20.5,972,235,214,11.22,15.38,456.53,3039.51,3355,4.89,4.57,21.42,,,,,,,,,,,,221,42,41,10.9,12.06,522.83,2963.05,640,5.1,,,254,46,50,11.22,15.38,456.53,3039.51,778,4.89,4.57,92.4,300,115,94,12.24,18.25,371.35,3114.64,1470,4.37,,,250,76,63,12.22,15.8,387.9,3214.29,997,5.7,,,,,,,,,,,,,
SNT다이내믹스,003570,자동차부품,8114,33252697,23500,9.04,,0.72,2.87,6.33,4,101,3360,206,590,9.44,34.72,291.31,759.8,1774,5.05,4.46,15.13,4080,258,230,3.51,41.26,185.86,776.53,692,13.5,5.35,48.67,4860,416,495,7.29,50.84,196.99,820.88,1490,9.67,4.86,31.65,5486,921,837,,,,,2517,9.34,,,1344,154,135,3.98,48.31,175.24,802.36,405,13.98,,,1468,76,162,7.29,50.84,196.99,820.88,487,9.67,3.82,75.99,1141,110,129,7.54,58.89,170.59,821.54,387,11.24,,,1451,574,470,12.56,49.01,166.13,876.45,1414,8.33,1.34,14.29,,,,,,,,,,,
롯데웰푸드,280360,식품,13501,9434574,142800,11.32,10.28,0.6,2.09,11.16,11,108,21454,1085,363,2.88,100.96,80.52,39657.59,5438,22.16,1.33,29.4,32033,1124,439,2.89,94.41,87.02,34535.36,5931,20.65,1.88,43.23,40664,1770,678,3.46,95.98,105.54,35176.92,7476,16.56,2.42,37.6,41508,2308,1290,6.25,,,,13973,10.22,,,10865,806,713,3.24,97.27,119.3,35854.43,7543,15.04,,,9796,292,-160,3.46,95.98,105.54,35176.92,-1605,16.56,2.42,-175.19,9511,373,201,4.44,99.98,94.47,35031.73,2280,12.67,,,10442,633,407,5.74,95.48,85.88,35897.8,4463,14.46,,,11301,908,590,,,,,6105,23.39,,
유아이엘,049520,핸드셋,1113,21784936,5090,5.09,,0.61,,-68.24,10,107,2666,-66,-164,-11.29,50.22,167.09,1195.3,-751,-3.63,,,3329,58,68,4.79,40.95,188.49,1268.36,316,10.45,,,3321,87,113,7.37,42.75,184.7,1366.59,520,10.42,,,4846,275,,,,,,,,,,868,37,39,1.25,46.69,188.98,1354.22,181,57.51,,,906,6,18,7.37,42.75,184.7,1366.59,81,10.42,,,1236,81,82,9.33,50.15,179.93,1439.92,375,7.05,,,1015,73,80,13.09,47.6,193.18,1511.44,366,6.11,,,1396,106,,,,,,,,,
오리온홀딩스,001800,식품,9691,62645422,15520,8.85,,0.41,4.84,11.16,0,97,24151,3157,2253,4.23,28.18,155.1,6285.97,1373,11.62,4.08,38.5,29346,3998,3236,4.83,23.69,203.1,7310.42,1644,9.34,4.56,40.9,29538,4055,2904,3.93,18.95,276.59,7451.39,1367,10.68,5.14,52.69,32632,5234,3780,5.26,,,,1884,8.24,,,7847,1058,737,4.11,21.95,246.09,7352.72,283,10.55,,,7754,1174,879,3.93,18.95,276.59,7451.39,445,10.68,5.14,161.72,8110,1304,1122,4.84,19.42,184.89,7454.53,736,8.24,,,7359,1115,603,4.96,18.3,192.07,7510.57,285,8.7,,,8384,1342,,,,,,,,,
KPX케미칼,025000,화학,2347,4840000,47550,3.65,,0.35,6.19,69.79,2,99,10208,447,492,8.83,34.44,144.7,2225.74,9946,5.39,5.13,27.17,9836,465,296,4.97,30.51,140.43,2308.07,5910,8.63,5.39,45.72,9111,584,658,10.63,27.2,160.23,2522.8,13404,3.25,6.9,21.99,9356,558,530,8.07,,,,10950,4.34,,,2313,185,111,8.34,27.09,147.71,2453.88,2231,4.23,,,2291,167,181,10.63,27.2,160.23,2522.8,3690,3.25,5.75,66.56,2210,150,178,9.6,28.02,147.34,2547.94,3631,3.74,,,2319,118,181,10.08,28.88,138.62,2623.24,3723,3.68,1.02,13.2,2389,135,,,,,,,,,
현대오토에버,307950,IT서비스,43412,27423982,155200,29.79,24.07,2.67,0.9,26.67,1,97,20704,961,714,7.26,70.53,203.45,9885.23,2702,51.08,0.51,27.5,27545,1424,1162,8,75.76,191.03,10688.82,4154,22.99,1.19,27.44,30650,1814,1403,9.01,78.55,198.15,11394.86,5024,42.1,0.68,28.47,35373,2327,1813,10.87,,,,6577,23.6,,,7458,452,365,9.94,60.4,230.67,11220.4,1302,34.46,,,8994,529,331,9.01,78.55,198.15,11394.86,1206,42.1,0.68,118.58,7313,307,261,8.65,68.43,223.27,11294.82,926,29.91,,,9181,685,527,9.26,74.34,197.46,11669.53,1880,30.93,,,8917,664,532,,,,,1837,84.5,,
동양이엔피,079960,전기제품,1506,7860000,19140,2.48,,0.42,2.09,172.01,20,116,5194,148,177,7.02,35.75,196.32,6570.76,2253,8.3,1.6,13.31,5598,278,230,8.48,38.56,199.01,7049.54,2921,5.14,2,10.27,5369,430,470,15.53,30.05,286.2,8212.9,5975,3.48,1.92,6.69,,,,,,,,,,,,1475,121,134,12.05,32.7,261.63,7876.79,1709,4.43,,,1259,104,131,15.53,30.05,286.2,8212.9,1671,3.48,1.92,23.94,1256,110,183,17.81,27.25,276.86,8582.02,2322,3.15,,,1415,135,158,18.29,32.48,225.08,8985.41,2014,2.68,,,,,,,,,,,,,
씨앤씨인터내셔널,352480,화장품,8832,10013941,89200,19.55,17.81,4.36,,21.51,12,107,913,23,-59,-7.47,35.47,165.63,11711.77,-653,-28.09,,,1306,175,165,13.06,33.36,186.61,13355.46,1644,18.49,,,2203,321,314,20.48,48.32,237.12,17192.62,3137,19.89,,,3299,497,496,25,,,,4948,18.03,,,539,68,73,16.13,34.23,184.97,15617.97,724,24.71,,,631,91,88,20.48,48.32,237.12,17192.62,874,19.89,,,722,100,113,22.25,48.49,219.6,18324.21,1132,20.47,,,803,118,178,25.67,49.76,186.34,20079.64,1776,30.05,,,865,135,133,,,,,1231,72.47,,
기아,000270,자동차,394660,399858417,98700,4.13,3.73,0.76,5.67,4.11,11,105,698624,50657,47603,14.69,91.48,95.75,1561.65,11744,7,3.65,25.27,865590,72331,54090,14.57,87.35,75.87,1778.98,13345,4.44,5.9,25.94,998084,116079,87778,20.44,73.18,86.89,2104.83,21770,4.59,5.6,25,1070358,133508,105901,20.98,,,,26435,3.73,,,255454,28651,22210,21.7,80.05,90.83,2036.03,5523,3.58,,,243282,24658,16201,20.44,73.18,86.89,2104.83,4030,4.59,5.6,135.44,262129,34257,28091,21.68,76.86,87.47,2132.03,6984,4.68,,,275679,36437,29566,20.49,69.28,91.08,2258.85,7374,5.41,,,267007,32381,26289,,,,,6340,15.57,,
한화손해보험,000370,손해보험,5784,116738915,4895,2.61,,0.27,4.04,5.05,25,119,79926,1343,949,6.13,1289.78,,150.15,1045,3.55,,,58929,2048,1873,8.22,431.49,,317.7,1753,2.66,,,60729,3065,2128,6.68,441.44,,332.51,1598,2.53,4.94,14.81,,4820,3640,,,,,,,,,15148,525,359,13.86,390.28,,352.64,276,2.82,,,14509,131,-68,7.76,441.44,,332.51,87,2.53,4.94,271.43,16098,1559,1085,8.78,483.83,,298.49,743,2.52,,,16394,1480,1161,9.54,526.23,,281.59,790,2.63,,,,,,,,,,,,,
티앤엘,340570,건강관리장비와용품,5787,8128000,71500,17.04,12.37,3.84,0.77,-1561.39,1,94,719,223,196,24.17,9.13,649.26,1910.91,2410,19.63,0.85,16.6,816,243,211,21.53,10.3,495.32,2312.74,2598,13.93,1.24,17.2,1155,308,274,23.29,9.69,525.89,2838.46,3376,11.85,1.38,16.18,1680,532,467,31.1,,,,5755,12.42,,,300,84,76,25.78,10.74,495.59,2803.19,941,11.68,,,219,10,19,23.29,9.69,525.89,2838.46,233,11.85,1.38,234.5,248,72,71,21.98,15.99,324.39,2897.78,873,16.33,,,548,207,173,25.16,14.33,410.25,3285.61,2131,16.75,,,454,150,112,,,,,1464,48.84,,
한전기술,052690,전기유틸리티,24881,38220000,64400,66.23,52.33,4.53,0.79,6.1,32,124,4331,101,165,3.25,37.41,130.01,6756.73,430,197.46,0.28,55.03,5053,139,180,3.4,50.25,146.5,7148.9,470,116.23,0.52,59.97,5451,286,327,5.99,56.22,154.26,7194.57,854,72.68,0.83,60,5977,427,476,8.53,,,,1244,51.78,,,1194,52,49,7.27,58.54,131.33,7275.06,128,62.57,,,1972,21,73,5.99,56.22,154.26,7194.57,191,72.68,0.83,268.84,1276,91,86,6.09,65.23,141.88,7008.6,226,76.8,,,1272,132,168,6.88,69.87,96.05,7187.17,438,69.77,,,1297,82,86,,,,,254,253.1,,
KPX홀딩스,092230,화학,2404,4224646,57300,3.84,,0.23,6.15,69.79,20,112,12387,541,823,5.79,32.53,130,3826.65,10928,5.81,4.72,25.54,12404,555,375,1.08,32.75,110.37,3874.69,2110,25.6,5.56,132.33,12070,654,1374,9.54,31.83,113.94,4330.59,19882,2.58,6.82,16.38,,,,,,,,,,,,3101,208,53,3.94,31.13,111.53,4269.13,326,5.94,,,3047,150,268,9.54,31.83,113.94,4330.59,3492,2.58,5.36,73.29,2910,181,234,6.51,33.15,122.91,4382.23,3232,4.17,,,3161,163,457,6.62,33.4,120.04,4532.49,7786,3.91,1.72,11.95,,,,,,,,,,,
클래시스,214150,건강관리장비와용품,35264,63999519,54600,39.7,33.05,10.85,0.36,-1561.39,20,111,1006,517,438,30.47,32.14,306.97,2429.74,677,27.77,0.35,9.75,1418,689,754,38.33,44.37,287.62,3526.89,1164,15.81,0.63,9.91,1801,896,742,28.93,32.43,472.36,4557.41,1146,32.94,0.53,17.24,2355,1204,1075,31.98,,,,1667,32.75,,,482,247,212,37.45,33.91,442.31,4315.07,327,27.68,,,470,219,157,28.93,32.43,472.36,4557.41,242,32.94,0.53,81.54,504,265,261,30.3,35.54,156.86,4453.82,404,28.02,,,587,312,266,30.62,28.8,151.15,4864.16,415,36.6,,,603,304,261,,,,,413,132.15,,
엠씨넥스,097520,핸드셋,3240,17977732,18120,6.45,7.94,0.91,3.33,-68.24,32,123,10093,239,395,14.32,75.78,86.11,3188.54,2206,26.06,0.87,22.56,11086,107,230,7.56,74.36,77.94,3324.42,1278,21.83,1.79,38.49,9325,182,279,8.83,65.54,78.29,3528.27,1553,19.48,1.98,37.86,10049,404,423,12.06,,,,2272,7.97,,,2364,104,96,4.35,64.36,79.71,3471.25,533,33.38,,,2530,73,63,8.83,65.54,78.29,3528.27,352,19.48,1.98,166.96,2878,152,159,10.97,73.48,84.7,3705.47,886,12.82,,,2258,76,184,15.22,61.19,92.12,3791.59,1025,8.14,,,2314,82,74,,,,,417,43.43,,
현대위아,011210,자동차부품,13761,27195083,51100,9.27,7.38,0.39,1.68,6.33,4,95,75277,1027,561,1.96,109.72,156.71,2318.09,2292,34.87,0.88,29.84,82076,2121,435,1.99,102.12,142.71,2360.12,2405,20.56,1.42,28.51,85903,2292,525,2.73,81.22,147.54,2401.45,3363,19.36,1.31,24.76,88105,2794,1837,5.4,,,,6857,7.45,,,20990,683,193,-3.4,88.88,140.75,2377.91,793,-14.61,,,21112,448,186,2.73,81.22,147.54,2401.45,1719,19.36,1.31,48.45,21416,598,367,3.29,82.38,122.51,2410.85,1311,13.82,,,22331,692,457,4.34,79.47,128.32,2442.82,1633,10.61,,,21542,714,505,,,,,1793,28.5,,
HK이노엔,195940,제약,14392,28329891,48800,25,19.99,1.18,0.69,99.4,10,100,7698,503,247,2.61,59.65,83.63,3948.64,980,53.55,0.61,21.63,8465,525,381,3.29,54.88,65.31,4222.01,1319,28.08,0.86,13.55,8289,659,472,3.99,53.53,48.89,4308,1661,26.75,0.79,11.97,9159,996,720,5.91,,,,2541,19.21,,,2156,224,145,2.93,54.75,65.74,4240.91,513,34.97,,,2241,225,151,3.99,53.53,48.89,4308,534,26.75,0.79,37.37,2126,173,105,4.62,51.13,41.74,4341.46,370,19.17,,,2193,243,174,4.8,54.06,41.75,4461.97,615,18.45,,,2368,284,215,,,,,760,64.24,,
