회사명,종목코드,업종,시가총액,상장주식수,현재가격,PER,예상PER,PBR,배당수익률,동일업종 PER,감점합계,가점합계,매출(3년 전),영업이익(3년 전),당기순이익(3년 전),ROE(3년 전),부채비율(3년 전),당좌비율(3년 전),자본유보율(3년 전),EPS(3년 전),PER(3년 전),시가배당률(3년 전),배당성향(3년 전),매출(2년 전),영업이익(2년 전),당기순이익(2년 전),ROE(2년 전),부채비율(2년 전),당좌비율(2년 전),자본유보율(2년 전),EPS(2년 전),PER(2년 전),시가배당률(2년 전),배당성향(2년 전),매출(1년 전),영업이익(1년 전),당기순이익(1년 전),ROE(1년 전),부채비율(1년 전),당좌비율(1년 전),자본유보율(1년 전),EPS(1년 전),PER(1년 전),시가배당률(1년 전),배당성향(1년 전),매출(올해 예상),영업이익(올해 예상),당기순이익(올해 예상),ROE(올해 예상),부채비율(올해 예상),당좌비율(올해 예상),자본유보율(올해 예상),EPS(올해 예상),PER(올해 예상),시가배당률(올해 예상),배당성향(올해 예상),매출(4분기 전),영업이익(4분기 전),당기순이익(4분기 전),ROE(4분기 전),부채비율(4분기 전),당좌비율(4분기 전),자본유보율(4분기 전),EPS(4분기 전),PER(4분기 전),시가배당률(4분기 전),배당성향(4분기 전),매출(3분기 전),영업이익(3분기 전),당기순이익(3분기 전),ROE(3분기 전),부채비율(3분기 전),당좌비율(3분기 전),자본유보율(3분기 전),EPS(3분기 전),PER(3분기 전),시가배당률(3분기 전),배당성향(3분기 전),매출(2분기 전),영업이익(2분기 전),당기순이익(2분기 전),ROE(2분기 전),부채비율(2분기 전),당좌비율(2분기 전),자본유보율(2분기 전),EPS(2분기 전),PER(2분기 전),시가배당률(2분기 전),배당성향(2분기 전),매출(1분기 전),영업이익(1분기 전),당기순이익(1분기 전),ROE(1분기 전),부채비율(1분기 전),당좌비율(1분기 전),자본유보율(1분기 전),EPS(1분기 전),PER(1분기 전),시가배당률(1분기 전),배당성향(1분기 전),매출(다음분기 예상),영업이익(다음분기 예상),당기순이익(다음분기 예상),ROE(다음분기 예상),부채비율(다음분기 예상),당좌비율(다음분기 예상),자본유보율(다음분기 예상),EPS(다음분기 예상),PER(다음분기 예상),시가배당률(다음분기 예상),배당성향(다음분기 예상)
포스코인터내셔널,047050,무역회사와판매업체,92359,175922788,52500,17.95,13.64,1.37,2.95,13.08,34,53,379896,9025,6049,15.79,184.58,98.89,542.84,4780,4.73,4.42,20.92,331328,11631,6804,13.36,150.84,95.14,586.95,3834,16.28,1.6,25.25,323408,11169,5034,8.14,135.89,90.05,622.08,2925,13.56,3.91,51.34,332148,11474,6962,10.04,,,,3848,13.64,,,77605,2654,1828,11.24,154.5,87.18,589.1,1002,13.9,,,82823,3497,1896,10.3,146.1,88.6,610.28,1083,18.08,,,83558,3572,2375,10.7,137.76,88.28,634.57,1358,14.89,,,79422,1446,-1066,8.14,135.89,90.05,622.08,-518,13.56,3.91,-289.91,80899,2583,1463,,,,,890,58.98,,
한국화장품,123690,화장품,1075,16068000,6690,23.39,,3.55,,16.26,30,49,660,0,4,2.68,95.93,86.61,152.58,37,218.91,,,787,31,35,14.57,91.64,99.56,184.72,218,29.07,,,928,37,48,16.44,90.68,104.02,235,286,21.73,,,,,,,,,,,,,,238,24,26,19.25,92.65,110.63,215.4,157,19.43,,,235,0,0,12.61,108.8,103.12,217.38,-1,41.82,,,219,5,4,8.75,87.19,107.82,220.13,16,51.4,,,237,9,18,16.44,90.68,104.02,235,114,21.73,,,,,,,,,,,,,
세운메디칼,100700,건강관리장비와용품,1012,43800000,2310,8.31,,0.68,2.6,128.65,36,55,601,122,106,8.78,5.96,1094.6,2704.54,238,12.29,2.05,24.96,682,169,155,11.59,6.48,1088.55,2986.72,341,8.38,2.45,20.26,602,114,126,8.65,5.22,1424.61,3195.21,278,8.88,2.43,21.36,,,,,,,,,,,,148,36,39,11.37,9.14,784.98,3003.29,86,8.57,,,153,28,30,10.55,5.32,1387.14,3070.53,67,8.64,,,150,26,23,8.66,4.59,1613.52,3123.53,53,9.97,,,151,23,34,8.65,5.22,1424.61,3195.21,72,8.88,2.43,82.72,,,,,,,,,,,
강남제비스코,000860,건축자재,1524,6500000,23450,11.5,,0.25,2.13,10.77,26,45,6732,44,117,1.04,41.09,114.69,9134.42,952,21.8,2.41,52.53,6388,232,217,2.73,42.42,108.92,9227.5,2541,8.17,2.41,19.68,6431,205,181,2.16,37.56,118.11,9327.39,2039,12.41,1.98,24.52,,,,,,,,,,,,1490,46,41,3.24,41.22,107.09,9217.58,401,8.02,,,1774,117,85,3.23,42.12,109.49,9325.64,1081,8.57,,,1536,21,12,3.03,37.6,110.29,9328.51,29,9.33,,,1632,20,44,2.16,37.56,118.11,9327.39,527,12.41,1.98,94.81,,,,,,,,,,,
펄어비스,263750,게임엔터테인먼트,20399,64247855,31750,33.81,15.63,2.42,,20.56,76,95,3857,164,-430,-6.06,74.83,176.45,10544.74,-662,-63.36,,,3335,-164,152,2.14,67.3,182.22,10839.79,237,163.71,,,3424,-123,603,7.88,41.79,338.86,11750.85,939,29.49,,,5579,1174,1210,15.29,,,,2031,15.63,,,854,6,128,2.55,64.36,191.08,11033.06,199,103.55,,,818,-58,91,4.36,63.52,189.53,11170.92,142,88.15,,,795,-92,-78,1.29,43.53,294.38,11053.01,-122,260.33,,,957,22,462,7.88,41.79,338.86,11750.85,719,29.49,,,852,-51,61,,,,,118,269.59,,
조광피혁,004700,섬유/의류/신발/호화품,3444,6649138,51800,27.32,,0.34,,9.31,39,58,1220,5,61,1.61,16.93,390.77,760.9,912,53.97,,,1266,63,90,2.23,16.05,198.84,794.91,1360,36.64,,,902,72,126,2.58,13.87,660.72,840.28,1896,28.8,,,,,,,,,,,,,,251,30,41,2.43,17.69,211.56,811.37,610,32.13,,,231,18,36,2.61,17.4,240.85,818.28,544,28.31,,,183,1,8,2.03,17.22,264.75,820.6,114,38.36,,,238,24,42,2.58,13.87,660.72,840.28,627,28.8,,,,,,,,,,,,,
대한항공,003490,항공사,77326,368220661,21000,5.89,4.94,0.74,3.57,11.62,43,62,140961,28306,17295,21.95,212.06,86.84,335.7,4798,4.78,3.27,16.03,161118,17901,11291,11.46,209.64,82.27,364.84,2873,8.32,3.14,26.11,178707,21102,13819,13.17,328.82,52.7,413.23,3567,6.34,3.32,21.03,243902,24116,16831,13.92,,,,4250,4.94,,,42914,5375,4065,12.94,213.76,78.27,370.12,1015,6.67,,,44022,4429,3591,12.44,204.44,75.17,389.09,954,7.15,,,46753,6657,3169,10.88,199.23,70.09,405.93,791,7.67,,,45018,4641,2993,13.17,328.82,52.7,413.23,806,6.34,3.32,93.05,59277,5541,4230,,,,,1047,20.06,,
서연탑메탈,019770,자동차부품,422,11650000,3620,4.5,,0.46,1.8,6.18,54,73,1642,28,26,3.72,71.99,103.21,1213.15,240,16.54,1.13,18.77,1731,69,81,10.59,67.32,108.9,1349.6,727,6.05,1.48,8.94,1824,93,93,10.65,62.44,88,1482.94,805,4.21,1.92,8.07,,,,,,,,,,,,467,25,33,11.51,70.59,107.24,1393.9,286,5.03,,,518,36,32,13,66.19,104.13,1434.51,276,4.23,,,433,27,12,8.43,60.47,119.86,1455.67,106,5.84,,,406,5,16,10.65,62.44,88,1482.94,136,4.21,1.92,47.66,,,,,,,,,,,
우리넷,115440,통신장비,701,10794292,6490,3.42,,0.73,1.54,-17.34,57,76,623,-69,-98,-16.13,87.97,93.26,1119.98,-1009,-8.27,,,1191,85,57,10.03,60.48,95.64,1329.35,636,11.2,,,1316,201,202,24.05,48.08,181.58,1707.24,1895,4.62,1.14,5.12,,,,,,,,,,,,418,100,100,23.15,53.26,110.57,1516.64,936,4.19,,,409,124,101,38.21,51.22,160.21,1705.11,942,2.27,,,210,-25,-25,37.11,47.7,158.08,1661.26,-219,2.47,,,281,2,26,24.05,48.08,181.58,1707.24,235,4.62,1.14,41.25,,,,,,,,,,,
DB,012030,IT서비스,2464,201173933,1225,2.67,,0.59,,21.41,55,73,4013,236,57,1.58,45.38,98.64,222.14,28,28.28,,,4586,370,203,5.96,122.51,72,240.17,101,17.19,,,5874,296,928,23.42,120.67,84.42,332.05,459,2.84,,,,,,,,,,,,,,1189,78,74,2.31,103.21,52.97,247.46,36,35.39,,,1536,94,150,4.74,126.45,55.53,262.35,74,15.39,,,1380,74,613,17.64,104.75,77.62,322.9,304,4.36,,,1770,51,91,23.42,120.67,84.42,332.05,44,2.84,,,,,,,,,,,,,
DMS,068790,디스플레이장비및부품,1518,23987123,6330,7.8,,0.43,1.58,29.69,40,58,3170,535,325,9.08,29.1,129.19,2115.89,1047,5.71,2.09,11.87,1645,289,293,5.28,32.31,84.74,2226.55,667,10.17,1.33,13.43,1706,346,403,6.17,35.11,110,2370.99,812,7.25,1.7,11.32,,,,,,,,,,,,372,54,93,4.92,39.13,92.03,2283.49,216,10.93,,,477,105,112,5.28,34.08,101.17,2331.21,239,9.4,,,437,73,9,1.22,32.25,119.38,2301.56,-148,36.06,,,420,114,188,6.17,35.11,110,2370.99,505,7.25,1.7,18.2,,,,,,,,,,,
CJ프레시웨이,051500,식품과기본식료품소매,2659,11871586,22400,10.26,4.26,0.64,2.01,8.17,34,52,27477,978,522,17.73,267.46,61.86,1159.88,4136,7.74,1.09,8.46,30742,993,597,18.24,272.06,59.43,1461.73,4589,5.2,1.89,9.81,32248,940,274,7.36,276.61,58.76,1596.19,2184,7.99,2.58,20.6,34737,1087,673,15.41,,,,5253,4.26,,,7314,105,13,18.17,291.72,52.71,1424.55,112,5.43,,,8113,301,159,16.95,295.17,53.56,1554.66,1339,4.79,,,8319,282,-78,6.36,287.02,50.58,1480.59,-724,11.71,,,8502,252,180,7.36,276.61,58.76,1596.19,1457,7.99,2.58,30.88,7865,119,33,,,,,288,77.64,,
한화생명,088350,생명보험,21279,868530000,2450,2.89,,0.16,6.12,5.95,42,60,222585,12570,11705,8.17,642.89,,374.8,1186,2.34,,,227824,10570,8260,5.43,855.74,,277.63,873,3.24,5.3,14.86,245852,10970,8660,6.98,1021.63,,250.06,849,2.9,,,,,,,,,,,,,,65278,4009,3683,4.01,910.21,,259.22,331,4.68,,,60147,3796,2990,4.72,994.44,,235.69,308,4.41,,,47222,1282,597,4.56,1024.7,,235.43,27,4.25,,,73206,1883,1390,5.94,1021.63,,250.06,183,2.9,,,,,,,,,,,,,
HS애드,035000,광고,1140,16567409,6880,5.02,,0.55,7.99,11.34,40,58,5304,248,181,10.82,211.72,134.47,934.34,1094,5.39,6.78,35.76,5483,264,162,9.09,199.69,138.59,986.28,978,6.37,7.22,45.01,5547,296,227,11.77,172.55,144.27,1068.21,1370,4.63,8.68,39.29,,,,,,,,,,,,863,-75,-75,8.02,158.04,143.05,901.34,-453,7.83,,,1248,62,68,9.39,168.23,145.68,938.09,411,6.37,,,1165,76,56,9.07,175.04,141.72,968.07,335,6.55,,,2272,234,178,11.77,172.55,144.27,1068.21,1077,4.63,8.68,49.97,,,,,,,,,,,
KX,122450,복합기업,1761,45335964,3885,2.13,,0.47,4.89,7.4,51,69,3263,786,379,8.41,158.85,78.78,1495.74,451,11.52,3.21,34.18,4031,620,266,6.85,196.25,35.59,1519.49,385,13.27,3.91,47.58,4038,597,975,27.09,100.18,87.74,1940.66,1822,1.67,6.26,9.83,4448,726,393,10.98,,,,728,5.34,,,767,26,-29,6.86,206.37,32.77,1469.37,-71,13.17,,,1189,304,219,7.56,191.1,40.55,1549.5,341,10.55,,,1126,238,985,34.38,104.13,90.89,1953.02,2029,1.65,,,956,30,-200,27.09,100.18,87.74,1940.66,-477,1.67,6.26,-37.52,821,35,19,,,,,35,110.08,,
우성,006980,식품,489,3090000,15830,2.48,,0.2,1.9,13.11,82,100,6123,-6,1,0.07,132.04,67.47,1067.36,41,527,,,6348,57,111,6.21,133.03,74.5,1127.68,3578,5.54,1.51,6.96,6062,86,197,10.29,115.1,76.95,1244.57,6373,2.33,2.02,3.91,,,,,,,,,,,,1518,27,-22,5.82,143.37,77.62,1108.22,-724,5.91,,,1522,16,2,4.12,151.88,67.76,1109.68,74,7.69,,,1525,21,49,6.98,142.74,68.81,1141.25,1578,4,,,1497,23,168,10.29,115.1,76.95,1244.57,5445,2.33,2.02,4.58,,,,,,,,,,,
미래나노텍,095500,디스플레이장비및부품,2372,31009999,7650,10.74,,0.78,0.65,29.69,50,68,4903,97,-72,-3.63,103.86,82.77,1409.48,-255,-58.87,0.4,-19.63,6940,137,8,-0.54,129.37,89.65,1506.93,-39,-452.71,,,6223,249,258,8.51,88.28,86.59,1691.15,712,10.71,0.66,6.43,,,,,,,,,,,,1521,64,16,-0.67,91.35,88.45,1563.34,13,-338,,,1586,116,112,3.87,95.35,123.08,1620.79,343,46.9,,,1671,53,-1,3.2,90.43,113.43,1619.19,-8,44.82,,,1445,16,131,8.51,88.28,86.59,1691.15,363,10.71,0.66,12.6,,,,,,,,,,,
오공,045060,화학,416,16941974,2455,5.23,,0.36,2.04,-47.5,51,69,1704,86,75,7.54,31.75,210.66,1156.95,441,7.39,1.53,11.33,1584,102,90,8.33,25.29,257.61,1245.14,524,6.05,1.58,9.54,1630,86,80,6.99,22.21,257.83,1322.2,469,5.41,1.97,10.66,,,,,,,,,,,,390,23,20,9,25.81,249.07,1258.39,118,5.49,,,415,23,20,8.95,22.75,265.68,1276.65,120,4.93,,,395,17,19,8.43,20.11,288.17,1299.01,114,4.89,,,431,23,20,6.99,22.21,257.83,1322.2,117,5.41,1.97,42.65,,,,,,,,,,,
빅솔론,093190,컴퓨터와주변기기,1002,19238905,5210,7.52,,0.42,3.84,-32.51,40,58,1349,251,103,6.24,18.45,302.03,1951.61,562,12.46,5.71,59.33,1081,93,105,6.2,11.74,369.89,1990.46,573,9.91,3.52,28.81,1135,94,133,7.32,11.34,479.79,2088.31,693,6.25,4.61,22.56,,,,,,,,,,,,253,9,14,4.32,13.23,341.32,1968.71,74,13.98,,,303,37,25,4.3,12.26,430.25,1990.54,144,11.68,,,286,23,17,5.28,11.88,456.85,2010.47,90,9.61,,,292,26,77,7.32,11.34,479.79,2088.31,385,6.25,4.61,40.67,,,,,,,,,,,
디와이피엔에프,104460,기계,1520,10713625,14190,8.36,,1.07,,33.68,50,68,1131,-118,-112,-11.04,96.74,104.03,1577.85,-1046,-38.93,0.25,-8.63,1441,83,57,5.21,160.18,73.03,1666.23,532,43.13,0.87,33.91,2810,246,182,15.14,150.17,74.68,1970.14,1697,7.6,,,,,,,,,,,,,,420,48,34,7.62,150.68,70.62,1692.77,313,24.55,,,551,30,25,11.35,148.84,80.61,1739.75,235,16.33,,,628,60,42,13.31,159.81,80.54,1817.37,388,9.73,,,1211,108,81,15.14,150.17,74.68,1970.14,761,7.6,,,,,,,,,,,,,
코리아에프티,123410,자동차부품,1168,27841064,4195,3.33,,0.54,3.58,6.18,40,57,5610,194,83,6.75,164.74,66.97,5256.75,336,7.1,3.35,23.83,6795,339,303,19.34,134.09,79.08,6251.95,1097,3.3,3.31,10.94,7359,375,354,18.15,111.6,96.2,7359.26,1261,3.47,3.43,11.89,,,,,,,,,,,,1773,79,94,17.06,130.21,91.64,6463.15,331,5.8,,,1906,128,112,17.18,122.3,95.26,6863.21,400,5.33,,,1749,67,55,18.46,113.39,98.2,7061.71,198,5.05,,,1932,102,93,18.15,111.6,96.2,7359.26,331,3.47,3.43,45.27,,,,,,,,,,,
현대그린푸드,453340,식품,5020,33135540,15150,6.93,5.26,0.75,2.21,13.11,10,27,,,,,,,,,,,,18270,648,393,,40.06,119.18,3561.82,1387,8.28,2.83,28.01,22704,967,745,11.4,42.58,127.13,3840.66,2185,6.61,2.32,14.98,23907,1151,923,13.77,,,,2881,5.26,,,5595,312,244,8.73,38.46,131.09,3641.65,716,7.37,,,5424,325,236,8.69,35.63,141.69,3773.56,663,7.41,,,6016,383,305,9.59,34.26,163.48,3952.05,884,6.22,,,5669,-53,-40,11.4,42.58,127.13,3840.66,-79,6.61,2.32,-414.22,5808,318,,,,,,861,17.61,,
나이스디앤비,130580,상업서비스와공급품,702,15400000,4560,5.14,,0.7,4.5,14.69,41,58,922,155,143,17.52,27.05,339.85,1014.83,889,8.66,2.36,20.46,879,142,104,11.89,23.75,372.08,1102.98,674,9.29,2.91,27.01,897,158,137,14.26,23.35,444.64,1235.92,887,5.43,4.25,23.11,,,,,,,,,,,,177,12,14,11.73,24.66,360.16,1085.37,94,9.3,,,293,97,79,11.73,22.73,396.35,1188.2,514,7.92,,,207,32,28,11.79,22.56,450.24,1224.93,184,7.09,,,219,16,15,14.26,23.35,444.64,1235.92,95,5.43,4.25,214.7,,,,,,,,,,,
동국제강,460860,철강,4187,49608017,8440,12.02,8.37,0.25,7.11,21.9,25,42,,,,,,,,,,,,26321,2355,1422,,105.17,56.33,478.93,4888,2.46,5.81,24.4,35275,1025,348,2.04,87.68,53.75,470.83,702,11.39,7.5,85.34,35728,1095,500,2.9,,,,1008,8.37,,,9273,525,291,,96.52,51.92,476.7,587,2.72,,,9402,405,232,9.23,91.25,59.15,486.03,467,3.12,3.07,64.21,8386,215,95,6.18,92.21,60.13,483.87,192,4.34,,,8215,-120,-270,2.04,87.68,53.75,470.83,-543,11.39,3.75,-55.14,8376,126,19,,,,,38,220.36,,
덴티움,145720,건강관리장비와용품,8125,11068830,73400,11.17,9.67,1.14,0.82,128.65,14,31,3559,1257,861,25.86,80.77,87.22,6155.62,7776,12.86,0.3,3.01,3932,1383,965,23.02,66.81,91.66,7656.96,8720,15.02,0.31,3.57,4078,985,724,14.27,61.59,110.87,8834.4,6569,9.47,0.96,7.12,4391,1136,839,14.29,,,,7593,9.67,,,827,192,165,21.68,66.31,92.22,7919.3,1510,15.85,,,1117,277,205,20.89,63.55,93.73,8239.47,1864,13.72,,,947,244,148,18.05,65.9,97.67,8489.47,1323,10.5,,,1187,272,207,14.27,61.59,110.87,8834.4,1872,9.47,0.96,24.98,886,207,153,,,,,1328,55.27,,
한솔케미칼,014680,화학,12333,11335195,108800,10.05,,1.24,1.93,-47.5,26,43,8855,1860,1670,21.36,47.02,167.3,1353.57,13685,13.55,1.13,14.73,7717,1241,1087,13.1,43.49,93.06,1490.09,9294,24.43,0.93,21.69,7764,1288,1249,13.48,36.7,77.84,1709.04,10823,8.96,2.16,18.94,8476,1528,1280,12.76,,,,11319,9.61,,,1979,342,317,13.38,49.93,102.75,1505.82,2802,21.27,,,1991,351,365,13.25,37.56,73.88,1618.51,3214,17.78,,,1906,370,322,13.04,34.89,81.62,1673.66,2757,12.9,,,1888,225,244,13.48,36.7,77.84,1709.04,2050,8.96,2.16,100,1960,386,,,,,,2911,37.37,,
씨큐브,101240,화학,427,10340947,4130,4.61,,0.48,,-47.5,64,81,463,65,54,8.65,33.19,166.94,1329.28,521,12.76,2.66,29.97,511,50,34,4.83,19.6,268.92,1441.28,331,14.7,,2.96,601,102,93,11.2,30.88,93.73,1576.13,896,4.29,,,,,,,,,,,,,,140,18,19,6.11,17.14,277.22,1427.33,180,11.37,,,167,35,32,10.43,33.66,148.01,1509.51,314,6.44,,,145,26,13,9.21,31.77,79.66,1518.48,129,8.18,,,149,23,28,11.2,30.88,93.73,1576.13,274,4.29,,,,,,,,,,,,,
롯데렌탈,089860,도로와철도운송,9785,36309388,26950,9.24,6.86,0.66,4.45,12.52,23,40,27389,3084,883,7.48,434.42,45.47,611.99,2577,10.73,3.25,34.93,27523,3052,1152,9.01,392.07,43.62,652.73,3275,8.47,4.32,36.64,27924,2848,1027,7.51,377.1,28.92,681.14,2917,10.27,4.01,40.81,30250,3287,1390,9.52,,,,3929,6.86,,,6569,569,162,7.22,406.18,41.7,637.36,447,10.53,,,6962,758,327,6.99,389.48,31.54,654.92,917,12.08,,,7185,805,310,6.17,397.78,33.75,672.63,863,13.01,,,7208,717,228,7.51,377.1,28.92,681.14,689,10.27,4.01,173.11,7114,697,241,,,,,676,39.86,,
대신증권,003540,증권,8225,50773400,16200,10.08,,0.35,7.41,6.43,57,74,42313,2535,1317,4.38,678.96,,584.96,1336,9.66,9.3,69.1,38546,1613,1358,4.69,649.43,,648.52,1540,9.28,8.39,61.4,40939,836,1442,4.57,696.17,,675.3,1607,10,7.47,68.52,,2110,2495,7.32,,,,2704,5.99,,,10760,730,531,4.63,626.48,,662.55,615,9.93,,,9406,362,521,3.9,657.16,,668.23,571,12.74,,,9891,36,32,3.28,673.62,,669.26,31,14.58,,,10881,-293,358,4.57,696.17,,675.3,401,10,7.47,271.81,,465,400,,,,,1240,13.07,,
유성티엔에스,024800,도로와철도운송,702,37051812,1896,1.23,,0.13,,12.52,58,75,2768,27,555,15.58,45.22,39.05,2197.99,1624,1.45,,,2373,21,695,14.47,35.95,35.53,2221.64,1549,1.43,,,1529,49,709,12.7,23.71,32.95,2524.07,1537,1.22,,,,,,,,,,,,,,521,7,317,15.96,34.67,38.9,2370.92,746,1.2,,,412,19,120,12.81,28.93,34.54,2427.8,290,1.48,,,382,1,162,14.5,25.58,24.8,2499.87,360,1.15,,,336,23,110,12.7,23.71,32.95,2524.07,140,1.22,,,,,,,,,,,,,
골프존,215000,호텔/레스토랑/레저,4029,6275415,64200,8.09,,0.88,6.23,16.67,29,46,6175,1487,1116,35,58.11,92.17,12015.47,18123,6.22,3.99,24.25,6851,1145,736,20.41,49.79,127.83,13672.6,12670,7.28,4.88,34.69,6200,958,420,11.63,48.98,162.9,14456.08,7937,8.24,6.12,48.23,6135,1048,634,14.64,,,,10541,6.09,,,1821,316,190,16.85,58.48,117.17,13405.53,3204,8.05,,,1607,256,166,16.88,52.61,137.03,14008.91,3017,7.01,,,1462,275,186,15.64,47.01,156.16,14677.6,3249,6.48,,,1310,111,-121,11.63,48.98,162.9,14456.08,-1533,8.24,6.12,-249.63,1628,296,200,,,,,3115,20.61,,
퍼시스,016800,가구,4945,11500000,43000,10.36,,0.67,2.79,9.93,40,57,3813,327,59,,15.19,202.83,3798.61,511,59.49,3.62,167.72,3629,352,669,13.33,12.63,279.59,4191.75,5817,5.24,3.93,16.05,3857,215,477,8.64,12.18,247.81,4486.66,4150,9.83,2.94,22.5,,,,,,,,,,,,1073,139,193,13.13,13.49,248.95,4259.57,1675,6.16,,,860,34,157,12.89,11.41,202.65,4376.3,1363,8.62,,,926,52,48,10.02,10.66,341.18,4414.5,419,9.08,,,998,-10,80,8.64,12.18,247.81,4486.66,692,9.83,2.94,134.99,,,,,,,,,,,
하이브,352820,방송과엔터테인먼트,94134,41652097,226000,1004.44,38.91,2.92,0.09,-23.04,88,105,17762,2369,480,1.87,66.3,239.75,13945.48,1265,137.13,,,21781,2956,1834,6.58,71.89,99.48,14356.47,4504,51.84,0.3,15.57,22556,1840,-34,0.31,55.93,195.5,14580.16,225,858.82,0.1,88.54,26657,3206,2346,7.26,,,,5808,38.92,,,3609,144,111,6.21,67.65,90.04,14297.74,414,53.16,,,6405,509,101,2.57,59.25,109.11,14358.18,350,108.91,,,5278,542,14,-0.62,61.41,123.15,14390.04,153,-372.64,,,7264,646,-261,0.31,55.93,195.5,14580.16,-692,858.81,0.1,-28.82,5064,431,478,,,,,1100,205.53,,
제일연마,001560,비철금속,848,9900000,8570,14.21,,0.58,3.73,27.26,45,62,834,51,22,2.37,12.97,320.95,2093.82,219,39.55,3.12,88.86,852,79,109,11.61,11.27,427.36,2257.59,1090,7.97,3.45,18.93,820,58,60,6.15,16.99,294.53,2306.27,603,15.15,3.5,35.82,,,,,,,,,,,,199,21,21,11.6,13.75,347.01,2258.15,209,7.76,,,203,16,16,11.09,11.64,434.37,2276.7,163,8.05,,,204,16,11,6.37,11.28,469.13,2298.09,108,13.38,,,213,4,12,6.15,16.99,294.53,2306.27,122,15.15,3.5,177.55,,,,,,,,,,,
CJ,001040,복합기업,33845,29176998,116000,41.18,11.06,0.71,2.59,7.4,72,88,409249,21542,6868,3.94,172.03,63.95,2767.78,5666,14.84,2.97,41.54,413527,20391,5247,3.64,163.81,64.13,2823.55,5462,17.28,3.18,51.7,436467,25475,1512,1.83,167.64,57.82,2809.68,2817,35.18,3.03,100.23,455179,29984,8119,6.65,,,,10485,11.06,,,104358,5762,1508,4.69,170.47,62.62,2806.74,1983,18.18,,,106829,6664,3085,7.99,167.25,58.87,2912.56,5313,10.04,,,108452,6748,-2952,2.37,165.83,59.35,2826.72,-4684,33.29,,,116827,6301,-130,1.83,167.64,57.82,2809.68,206,35.18,3.03,1370.54,110136,6435,2080,,,,,2094,55.41,,
넥센타이어,002350,자동차부품,4981,97667877,5100,4.2,4.27,0.28,2.55,6.18,44,60,25974,-543,-275,-1.74,147.1,52.29,2757.8,-267,-22.96,1.63,-37.09,27017,1870,1031,6.26,148.27,65.86,2908.8,987,8.15,1.43,11.52,28479,1721,1267,7.1,144.41,59.26,3093.79,1213,4.95,2.16,10.59,30583,2010,1247,6.53,,,,1194,4.27,,,6781,416,410,7.86,147.49,66.43,2962.34,392,6.56,,,7638,629,444,8.6,147.7,76.74,3044.18,425,5.46,,,7085,523,-64,5.1,153.54,69.59,3031.79,-64,8.39,,,6976,155,478,7.1,144.41,59.26,3093.79,461,4.95,2.16,27.87,7206,342,208,,,,,197,25.84,,
우주일렉트로,065680,핸드셋,2426,9240471,26250,12.58,,0.86,1.14,-28.51,40,56,1864,205,122,5.54,29.87,254.91,4828.75,1231,11.01,2.21,20.44,1599,80,56,2.5,33.28,245.02,4829.38,586,26.34,0.97,21.47,1762,201,198,8.46,33.02,284.01,5205.44,2087,8.1,1.78,12.13,,,,,,,,,,,,455,40,42,3.93,33.01,249.92,4890.07,443,21.54,,,434,58,52,5.86,33,281.39,4994.06,542,10.5,,,433,49,30,6.25,30.99,295.33,5055.14,318,10.17,,,439,54,74,8.46,33.02,284.01,5205.44,783,8.1,1.78,32.3,,,,,,,,,,,
한국전자금융,063570,IT서비스,1714,34147728,5020,69.72,,0.85,2.49,21.41,68,84,2889,189,87,5.04,183.25,77.45,1158.71,251,18.32,2.4,38.99,3584,277,144,8.03,182.75,68.45,1201.03,418,14.73,2.03,26.54,3387,187,24,1.36,203.52,74.99,1186.94,72,64.29,2.7,154.16,3708,314,118,6.42,,,,346,14.53,,,625,43,5,7.54,194.52,67.81,1181.99,16,15.15,,,835,63,19,6.35,196.4,68.86,1190.73,56,15.72,,,877,64,21,6.53,201.21,73.59,1202.95,61,13.84,,,1050,18,-20,1.36,203.52,74.99,1186.94,-61,64.29,2.7,-183.47,839,57,,,,,,,,,
대한제강,084010,철강,3625,23414397,15480,9.66,,0.34,3.23,21.9,60,76,21416,2154,1376,18.5,52.86,142.07,3094.05,5095,2.13,7.19,10.71,14478,1099,770,9.88,32.21,164.1,3262.18,2948,4.38,3.87,12.12,12245,103,400,4.91,28.32,183.57,3404.32,1603,10.37,3.01,22.73,12230,305,480,5.62,,,,1922,8.05,,,2790,60,83,11.99,34.61,128.97,3260.81,333,3.66,,,3371,189,168,7.95,33.4,130.58,3322.71,652,5.01,,,2985,21,163,7.65,32.1,139.72,3386.43,669,5.33,,,3092,-167,-14,4.91,28.32,183.57,3404.32,-51,10.37,3.01,-713.2,2870,30,90,,,,,,,,
비츠로테크,042370,전기장비,1889,26200025,7210,22.74,,0.81,0.69,20.49,26,41,3477,327,195,3.07,54.06,168.33,1554.07,247,27.13,0.75,20.22,3529,288,224,-0.38,39.41,212.42,1533.01,-31,-250.06,0.65,-161.54,4283,511,415,3.72,39.74,231,1698.52,317,21.26,0.74,15.8,,,,,,,,,,,,870,87,95,-0.9,45.15,190.46,1519.91,61,-113,,,999,116,88,-1.9,40.96,214.35,1601.79,21,-58.28,,,1049,110,80,0.42,40.11,222.21,1627.08,126,204.82,,,1365,198,152,3.72,39.74,231,1698.52,108,21.26,0.74,46.26,,,,,,,,,,,
