회사명,종목코드,업종,시가총액,상장주식수,현재가격,PER,예상PER,PBR,배당수익률,동일업종 PER,감점합계,가점합계,매출(3년 전),영업이익(3년 전),당기순이익(3년 전),ROE(3년 전),부채비율(3년 전),당좌비율(3년 전),자본유보율(3년 전),EPS(3년 전),PER(3년 전),시가배당률(3년 전),배당성향(3년 전),매출(2년 전),영업이익(2년 전),당기순이익(2년 전),ROE(2년 전),부채비율(2년 전),당좌비율(2년 전),자본유보율(2년 전),EPS(2년 전),PER(2년 전),시가배당률(2년 전),배당성향(2년 전),매출(1년 전),영업이익(1년 전),당기순이익(1년 전),ROE(1년 전),부채비율(1년 전),당좌비율(1년 전),자본유보율(1년 전),EPS(1년 전),PER(1년 전),시가배당률(1년 전),배당성향(1년 전),매출(올해 예상),영업이익(올해 예상),당기순이익(올해 예상),ROE(올해 예상),부채비율(올해 예상),당좌비율(올해 예상),자본유보율(올해 예상),EPS(올해 예상),PER(올해 예상),시가배당률(올해 예상),배당성향(올해 예상),매출(4분기 전),영업이익(4분기 전),당기순이익(4분기 전),ROE(4분기 전),부채비율(4분기 전),당좌비율(4분기 전),자본유보율(4분기 전),EPS(4분기 전),PER(4분기 전),시가배당률(4분기 전),배당성향(4분기 전),매출(3분기 전),영업이익(3분기 전),당기순이익(3분기 전),ROE(3분기 전),부채비율(3분기 전),당좌비율(3분기 전),자본유보율(3분기 전),EPS(3분기 전),PER(3분기 전),시가배당률(3분기 전),배당성향(3분기 전),매출(2분기 전),영업이익(2분기 전),당기순이익(2분기 전),ROE(2분기 전),부채비율(2분기 전),당좌비율(2분기 전),자본유보율(2분기 전),EPS(2분기 전),PER(2분기 전),시가배당률(2분기 전),배당성향(2분기 전),매출(1분기 전),영업이익(1분기 전),당기순이익(1분기 전),ROE(1분기 전),부채비율(1분기 전),당좌비율(1분기 전),자본유보율(1분기 전),EPS(1분기 전),PER(1분기 전),시가배당률(1분기 전),배당성향(1분기 전),매출(다음분기 예상),영업이익(다음분기 예상),당기순이익(다음분기 예상),ROE(다음분기 예상),부채비율(다음분기 예상),당좌비율(다음분기 예상),자본유보율(다음분기 예상),EPS(다음분기 예상),PER(다음분기 예상),시가배당률(다음분기 예상),배당성향(다음분기 예상)
지엔씨에너지,119850,전기장비,2716,16448909,16510,7.06,,1.55,0.61,28.99,0,120,1485,61,260,26.32,45.9,110.3,1294.25,1665,2.15,1.4,2.9,1664,110,117,9.7,52.34,100.23,1419.57,692,6.15,1.65,9.14,2263,317,389,27.54,64.26,114.24,1864.07,2340,3.51,1.22,3.88,3104,452,390,,,,,2322,7.11,,,403,24,34,11.32,51.29,68.06,1448.16,208,7.63,,,370,30,169,22.49,74.08,94.18,1648.22,1018,4.46,,,740,132,127,30.26,71.23,95.75,1799.36,769,2.32,,,751,131,59,27.54,64.26,114.24,1864.07,344,3.51,1.22,26.36,,,,,,,,,,,
세방전지,004490,자동차부품,9618,14000000,68700,5.68,,0.62,1.6,8.29,0,113,14731,811,427,3.58,34.59,136.88,17611.29,3059,13.84,1.42,18.6,16848,1299,1184,9.29,37.16,167.06,19112.48,8348,6.97,1.2,7.87,20595,1797,1723,12.22,38.88,141.06,21354.71,12101,5.94,1.53,8.55,23808,2646,2498,14.03,,,,15925,4.31,,,4666,461,430,11.17,43.71,150.43,19604.91,3021,7.69,,,5196,590,566,12.96,48.6,141.42,20379.38,3944,8.54,,,5052,351,410,12.92,43,138.63,20931.37,2861,6.79,,,5681,395,317,12.22,38.88,141.06,21354.71,2275,5.94,1.53,45.49,5308,572,505,,,,,3414,20.12,,
산일전기,062040,전기장비,18298,30445200,60100,6.82,14.81,4.57,0.7,20.2,12,124,648,5,11,2.85,133.41,49.77,1251.02,268,,,37.31,1183,130,7,1.73,210.53,51.19,1237.03,164,,,60.96,2145,466,391,47,51.94,111.34,3868.77,8807,,,11.62,3174,1021,785,35.75,,,,3015,23.95,,,,,,,,,,,,,,,,,,,,,,,,,706,233,165,,102.55,106.45,793.41,792,,,,797,278,229,,16.61,308.49,2308.9,792,,,,918,266,234,,,,,769,93.94,,
HDC현대산업개발,294870,건설,12773,65907330,19380,8.2,4.74,0.4,3.61,26.29,12,123,32983,1164,502,1.75,152.81,111.79,782.54,764,13.09,6,78.5,41908,1953,1729,5.87,133.25,110.52,819.47,2626,5.56,4.79,25.95,42562,1846,1557,5.09,139.58,100.44,851.21,2363,7.64,3.88,28.85,43761,3307,2692,8.36,,,,4086,4.74,,,9554,416,305,5.54,147.04,117.97,815.78,462,7.05,,,10872,538,474,6.58,146.25,108.66,830.18,719,6.14,,,10886,475,327,5.5,142.01,104.37,840.02,496,8.87,,,11250,418,452,5.09,139.58,100.44,851.21,685,7.64,3.88,99.46,10044,589,469,,,,,727,26.64,,
삼아제약,009300,제약,1029,6370000,16160,4.52,,0.46,4.95,95.65,20,129,547,60,34,2,9.97,500.29,2578.48,532,36.34,1.29,44.99,817,183,119,6.76,12.5,470.43,2743.6,1870,8.9,2.4,20.5,972,235,214,11.22,15.38,456.53,3039.51,3355,4.89,4.57,21.42,,,,,,,,,,,,254,46,50,11.22,15.38,456.53,3039.51,778,4.89,4.57,92.4,300,115,94,12.24,18.25,371.35,3114.64,1470,4.37,,,250,76,63,12.22,15.8,387.9,3214.29,997,5.7,,,210,16,21,11.11,14.56,377.53,3247.31,330,5.93,,,,,,,,,,,,,
효성중공업,298040,전기장비,42054,9324548,451000,18.89,13.59,2.2,1.11,28.99,20,128,35101,1432,291,1.07,325.44,63.59,2061.98,1096,71.2,,,43006,2578,1319,11.29,288.94,57.82,2290.72,12438,13.02,1.54,20.07,48950,3625,2229,14.9,202.53,69.53,2671.54,23876,16.46,1.27,20.91,54704,5012,3256,17.28,,,,33183,13.59,,,9845,562,262,15.05,301.11,52.94,2286.73,2323,17.29,,,11938,627,282,12.66,303.56,57.21,2363.21,3861,23.95,,,11452,1114,724,13.96,284.71,56.09,2520.34,7927,20.72,,,15715,1322,961,14.9,202.53,69.53,2671.54,9766,16.46,1.27,51.13,11369,906,632,,,,,5780,78.02,,
대한전선,001440,전기장비,23325,186447300,12510,18.95,,1.57,,20.2,0,107,19977,395,289,7.78,266.43,73.65,54.63,267,55.51,,,24505,482,218,3.32,83.66,130.41,806.76,160,85.14,,,28440,798,719,7.83,97.06,113.34,861.8,510,17.94,,,33280,1150,800,7.8,,,,441,29.69,,,7556,207,375,7.83,97.06,113.34,861.8,269,17.94,,,7885,288,211,7.13,79.21,157.56,799.43,141,17.7,,,8643,374,258,8.02,74.16,151.71,812.8,133,26.44,,,8044,272,257,8.95,56.44,181.9,736.33,129,18.23,,,8710,210,,,,,,32,406.77,,
한화손해보험,000370,손해보험,4786,116738915,4100,1.88,,0.22,4.88,5.14,25,131,79926,1343,949,6.13,1289.78,,150.15,1045,3.55,,,58929,2048,1873,8.22,431.49,,317.7,1753,2.66,,,60729,3065,2128,6.68,441.44,,332.51,1598,2.53,4.94,14.81,,5112,3814,,,,,,,,,14509,131,-68,7.76,441.44,,332.51,87,2.53,4.94,271.43,16098,1559,1085,8.78,483.83,,298.49,743,2.52,,,16394,1480,1161,9.54,526.23,,281.59,790,2.63,,,15703,1207,850,10.76,561.93,,283.23,563,2.3,,,,486,351,,,,,,,,
아이패밀리에스씨,114840,화장품,3776,17319900,21800,12.12,10.69,4.2,0.54,19.36,1,106,716,56,36,12.88,27.55,339.76,1705.51,265,16.72,0.37,7.35,853,95,76,16.66,44.08,273.02,1006.66,453,13.74,0.51,7.01,1487,240,200,,30.2,379.3,1442.28,1166,11.28,0.6,6.8,2074,372,312,36.91,,,,1817,14.83,,,420,76,70,,30.2,379.3,1442.28,407,,0.6,19.42,574,118,97,,53.25,208.05,767.89,565,,,,490,70,66,,56.35,93.01,844.83,385,20.97,,,501,91,76,40.82,39.45,61.51,933.32,443,14.15,,,508,93,74,,,,,429,62.79,,
트루엔,417790,전자장비와기기,1079,10999650,9810,7.87,,1.08,2.34,25.05,4,109,360,98,85,22.03,12.8,390.52,4942.89,1011,,,,388,90,76,16.23,7.8,496.46,5893.32,906,,,,472,114,110,15.6,6.72,581.94,8146.09,1087,10.87,1.69,19.63,541,157,147,15.61,,,,1336,7.42,,,143,34,31,,6.72,581.94,8146.09,286,,1.69,68.45,92,23,23,,6.76,489.49,8157.97,208,11.17,,,151,39,36,14.04,7.46,623.7,8452.75,330,9.11,,,135,53,46,14.92,5.73,944.5,8873.66,421,7.45,,,163,43,42,,,,,382,25.95,,
영보화학,014440,화학,878,20000000,4390,3.89,,0.47,7.97,24.7,31,135,830,50,67,4.26,13.89,295.65,1454.56,334,10.23,1.46,14.58,903,70,60,3.7,9.26,455.55,1501,298,12.62,1.33,16.36,1176,194,226,13.01,10.79,442.22,1676.54,1128,3.16,9.83,30.26,,,,,,,,,,,,263,47,62,7,11.51,379.22,1553.17,310,6.39,,,286,43,47,9.05,11.99,377.07,1598.91,234,4.75,,,287,46,37,10.87,11.03,417.45,1635.38,184,3.75,,,339,58,80,13.01,10.79,442.22,1676.54,401,3.16,9.83,85.18,,,,,,,,,,,
HD현대마린솔루션,443060,조선,63971,44829210,142700,26.91,,8.27,2.21,239.66,8,112,13338,1420,1049,62.26,185.27,88.51,798.08,2623,,,76.24,14305,2015,1511,71.59,173.63,89.12,1091.79,3778,,,66.17,17455,2717,2279,44.98,48.96,229.19,3186.28,5302,30.44,1.95,61.88,20197,3458,2802,32.73,,,,6247,22.84,,,29,1,1,,15.56,378.36,526.57,9,,,,4379,710,567,,70.62,182.41,2717.6,1317,,0.35,35.29,4613,834,585,,63.48,198.38,2890.95,1317,,,,4634,659,684,,48.96,229.19,3186.28,1539,,1.67,176.94,4676,787,,,,,,1432,99.64,,
티앤엘,340570,건강관리장비와용품,6454,8128000,79400,13.91,,3.74,0.94,-122.51,1,102,816,243,211,21.53,10.3,495.32,2312.74,2598,13.93,1.24,17.2,1155,308,274,23.29,9.69,525.89,2838.46,3376,11.85,1.38,16.18,1749,570,464,30.84,14.95,399.83,3768.89,5710,11.72,1.12,13.05,2200,782,688,33.91,,,,8465,9.38,,,248,72,71,21.98,15.99,324.39,2897.78,873,16.33,,,548,207,173,25.16,14.33,410.25,3285.61,2131,16.75,,,487,178,132,27.2,13.19,458.37,3581.9,1629,15.14,,,465,112,87,30.84,14.95,399.83,3768.89,1076,11.72,1.12,69.23,,,,,,,,,,,
토비스,051360,디스플레이장비및부품,2943,16067058,18320,5.14,,1.16,1.64,40.79,20,121,3282,70,-50,-2.72,109.91,72.98,2146.34,-302,-31.36,1.05,-30.64,4474,257,129,6.26,130.07,57.39,2258.03,710,23.1,0.97,21.2,6238,584,613,26.76,99.64,79.75,2901.89,3565,5.6,1.5,7.91,7530,740,590,20.68,,,,3456,5.3,,,1392,101,122,11.16,126.04,68.6,2371.28,729,13.09,,,1627,160,121,15.51,115.25,71.7,2497.06,704,12.2,,,1631,177,180,19.94,98.89,80.18,2707.57,1091,7.5,,,1589,145,190,26.76,99.64,79.75,2901.89,1042,5.6,1.5,27.1,1585,155,144,,,,,893,20.51,,
아나패스,123860,디스플레이장비및부품,2420,12123415,19960,12.8,,3.33,,40.79,11,110,433,-70,-131,-30.44,172.78,77.87,521.57,-1122,-21.56,,,715,45,27,5.85,107.91,105.7,725.27,227,94.34,,,1822,200,189,29.88,61.77,206.55,1035.86,1559,13.21,,,2706,487,391,,,,,3225,6.19,,,369,17,33,10.91,103.08,122.96,779.85,274,55.34,,,407,33,38,13.81,94.6,130.56,841.67,310,45.77,,,561,77,38,16.2,75.4,167.05,904.74,317,29.39,,,485,74,80,29.88,61.77,206.55,1035.86,658,13.21,,,,,,,,,,,,,
한전기술,052690,전기유틸리티,23429,38220000,61300,59.4,24.63,4.23,1.63,4.74,32,130,4331,101,165,3.25,37.41,130.01,6756.73,430,197.46,0.28,55.03,5053,139,180,3.4,50.25,146.5,7148.9,470,116.23,0.52,59.97,5451,286,327,5.99,56.22,154.26,7194.57,854,72.68,0.83,60,5632,410,470,8.46,,,,1229,54.36,,,1972,21,73,5.99,56.22,154.26,7194.57,191,72.68,0.83,268.84,1276,91,86,6.09,65.23,141.88,7008.6,226,76.8,,,1272,132,168,6.88,69.87,96.05,7187.17,438,69.77,,,1059,57,67,7.14,58.61,120.18,7241.06,176,64.85,,,2020,136,198,,,,,434,154.03,,
SK스퀘어,402340,복합기업,135151,133548056,101200,3.7,3.29,0.71,,17.76,20,118,27352,161,2561,1.55,29.12,132.32,54222.84,1836,18.27,,,2239,-23397,-13148,-8.04,13.61,145.29,44055.03,-9137,-5.76,,,60134,39126,36505,21.7,11.92,187.75,69416.63,27346,2.9,,,45152,47178,42175,19.6,,,,30789,3.29,,,8857,3238,3333,-2.57,12.73,145.72,46486.68,2482,-26.9,,,4686,7748,7288,6.43,12.34,170.91,50872.59,5495,13.54,,,16582,11620,11292,10.19,11.82,212.75,58901.48,8434,6.5,,,21763,16520,14592,21.7,11.92,187.75,69416.63,11072,2.9,,,,,,,,,,,,,
아바텍,149950,디스플레이장비및부품,1388,15607500,8890,15.6,,0.84,2.25,40.79,20,117,732,-54,-43,-3.11,9.6,149.44,1718.69,-277,-54.19,,,758,22,48,3.44,5.48,599.8,1770.63,308,47.4,0.69,28.87,845,58,89,6.19,6.52,568.17,1860.2,570,13.68,2.56,30.73,1003,107,125,8.21,,,,801,11.1,,,232,38,41,7,6.94,512.55,1804.66,264,19.33,,,248,48,60,9.5,5.86,646.78,1878.69,383,18.07,,,209,7,6,7.62,6.48,600.66,1890.17,41,16.9,,,156,-35,-18,6.19,6.52,568.17,1860.2,-118,13.68,2.56,-148.37,206,7,12,,,,,77,115.63,,
제룡전기,033100,전기장비,5847,16062409,36400,7.32,,2.97,2.75,28.99,7,104,861,160,125,19.2,24.09,245.95,943.48,777,14.48,1.33,19.31,1839,702,564,57.64,27.14,246.9,1453.99,3510,5.71,2.49,14.24,2627,978,799,49.72,22.91,380.31,2349.13,4976,9.23,2.18,20.1,2426,836,710,31.65,,,,4420,8.23,,,650,258,217,65.81,34.53,247.47,1624.77,1354,9.94,,,776,328,272,63.65,20.52,384.04,1963.61,1694,17.93,,,694,266,204,60.51,18.54,455.77,2218.19,1273,10.82,,,508,127,105,49.72,22.91,380.31,2349.13,655,9.23,2.18,152.75,530,173,,,,,,,,,
SNT홀딩스,036530,자동차부품,5242,16303886,32150,3.67,,0.38,4.98,8.29,2,98,16295,1447,1156,5.31,40.86,194.72,12057.69,3153,4.98,4.46,19.69,18957,1790,1643,8.5,38.35,222,13001.03,5357,3.23,4.63,13.24,18205,2312,2465,12.4,32.78,246.87,14872.69,8767,2.57,7.11,16.19,19800,2190,2220,10.3,,,,8158,3.94,,,3862,363,478,8.23,39.84,219.7,13277.61,1533,4.42,,,4395,875,820,10.11,38.67,215.45,13938.43,2867,3.17,1.4,9.28,4364,447,457,10.24,33.58,220.96,14369.29,1914,3.17,,,5585,627,711,12.4,32.78,246.87,14872.69,2453,2.57,5.78,47,,,,,,,,,,,
파마리서치,214450,건강관리장비와용품,34366,10509600,327000,37.99,27.27,7.01,0.34,-122.51,16,112,1948,659,434,12.5,28.63,330.8,6891.74,4013,17.42,0.94,16.23,2610,923,773,19.71,15.81,257.56,8453.44,7481,14.64,0.87,12.66,3501,1261,889,18.93,50.27,550.24,10283.43,8608,30.49,0.42,14.59,4446,1691,1418,23.43,,,,11993,27.27,,,747,267,183,19.07,22.91,222.71,8602.35,1671,13.64,,,831,308,287,20.88,18.33,263.17,9279.08,3021,16.94,,,892,349,255,19.17,18.19,278.56,9790.31,2364,22.52,,,1031,337,164,18.93,50.27,550.24,10283.43,1612,30.49,0.42,71.84,1025,391,340,,,,,2813,116.23,,
한국타이어앤테크놀로지,161390,자동차부품,51656,123875069,41700,4.63,4.26,0.46,4.8,8.29,2,97,83942,7058,7058,8.14,41.75,129.33,14291.55,5572,5.59,2.57,14.14,89396,13279,7288,7.85,32.54,203.47,15248.1,5814,7.81,2.86,22.02,94119,17623,11311,10.79,41.58,131.3,16728.87,8998,4.27,5.21,21.89,96863,16748,12372,10.68,,,,9799,4.26,,,21273,3987,3605,10.36,33.86,187.4,15566.99,2874,6.82,,,23179,4200,3231,11.89,31.81,196.75,16076.55,2559,4.82,,,24353,4702,3856,12.39,32.28,202.61,16694.03,3088,4.12,,,25315,4732,619,10.79,41.58,131.3,16728.87,476,4.27,5.21,413.89,22290,3763,2982,,,,,2197,18.98,,
HD한국조선해양,009540,조선,151101,70773116,213500,12.89,9.27,1.36,2.39,239.66,30,125,173020,-3556,-2952,-2.22,142.72,46.27,4738.49,-3065,-23.06,,,212962,2823,1449,2.26,160.65,48.99,4757.22,3133,38.59,,,255386,14341,14546,11.16,159.39,55.02,4997.28,16565,13.76,2.24,30.76,283852,24377,19242,13.79,,,,23033,9.27,,,55156,1602,1933,5.57,158.87,49.61,4716.72,2670,15.22,,,66155,3765,3578,7.83,150.74,54.16,4839.38,4128,14.18,,,62458,3984,1764,5.86,135.98,49.54,4882.06,2134,21.89,,,71617,4991,7271,11.16,159.39,55.02,4997.28,7633,13.76,2.24,66.76,65901,5093,,,,,,4351,49.07,,
현대코퍼레이션,011760,무역회사와판매업체,3082,13228966,23300,2.55,2.84,0.43,3,13.47,11,106,61270,668,787,19.82,319.45,96.31,870.1,5950,2.72,3.7,9.16,65804,993,834,16.56,254.73,81.92,982.38,6326,2.98,3.18,8.61,69957,1335,1210,19.7,214.7,117.48,1151.08,9152,2.09,3.66,6.94,72524,1377,1086,14.85,,,,8209,2.84,,,16133,280,347,16.98,276.7,85.31,1023.91,2626,2.56,,,17289,365,308,16.99,262.55,88.41,1070.49,2336,3.06,,,18070,372,397,19.4,187.65,120.87,1130.45,3001,2.15,,,18464,318,158,19.7,214.7,117.48,1151.08,1189,2.09,3.66,53.46,17131,299,250,,,,,2084,11.18,,
쿠쿠홀딩스,192400,가정용기기와용품,7859,35562185,22100,5.72,,0.57,5.43,23.25,0,94,7556,879,1167,12.72,18.78,210.39,45997.24,3281,5.01,4.86,21.31,7723,866,1301,12.72,15.81,210.05,48955.47,3659,4.48,6.72,26.27,8338,1032,1370,12.07,14.5,279.5,51837.71,3861,5.96,5.22,27.16,8950,1080,1440,11.63,,,,4049,5.46,,,2079,257,329,11.81,18.37,193.03,48923.06,927,5.26,,,1835,180,333,12.04,14.66,245.73,49860.68,934,6.17,,,2030,226,233,11.59,14.84,249.97,50519.13,656,6.42,,,2393,370,476,12.07,14.5,279.5,51837.71,1343,5.96,5.22,78.07,2220,290,390,,,,,1097,20.15,,
유아이엘,049520,핸드셋,1380,32247404,4280,4.64,,0.68,6.31,-123.33,20,114,3329,58,68,4.79,40.95,188.49,1268.36,214,10.45,,,3321,85,113,7.37,42.75,184.7,1366.59,352,10.42,,,4247,211,298,16.63,41.51,192.3,1634.56,923,3.77,7.78,28.64,,,,,,,,,,,,1236,81,82,9.33,50.15,179.93,1439.92,253,7.05,,,1015,73,80,13.09,47.6,193.18,1511.44,247,6.11,,,1062,42,80,15.05,39.17,201.38,1583.04,248,4.43,,,934,15,56,16.63,41.51,192.3,1634.56,174,3.77,7.78,152.04,,,,,,,,,,,
클래시스,214150,건강관리장비와용품,38255,65505659,58400,44.28,27.2,10.93,0.44,-861.37,20,114,1006,517,438,30.47,32.14,306.97,2429.74,677,27.77,0.35,9.75,1418,689,754,38.33,44.37,287.62,3526.89,1164,15.81,0.63,9.91,1801,896,742,28.93,32.43,472.36,4557.41,1146,32.94,0.53,17.24,2394,1198,981,29.73,,,,1521,34.52,,,470,219,157,28.93,32.43,472.36,4557.41,242,32.94,0.53,81.54,504,265,261,30.3,35.54,156.86,4453.82,404,28.02,,,587,312,266,30.62,28.8,151.15,4864.16,415,36.6,,,594,290,165,27.68,26.81,172.28,5118.71,258,41.01,,,707,332,263,,,,,442,118.81,,
강원랜드,035250,호텔/레스토랑/레저,36242,213940500,16940,7.93,10.34,0.87,6.91,104.53,3,95,12707,2176,1156,3.47,22.03,153.03,3255.59,540,42.93,1.51,61.37,13886,2823,3409,9.61,20.96,139.09,3500.97,1593,10.04,5.81,55.31,14269,2858,4569,12.08,21.04,149.14,3730.73,2136,7.48,7.33,51.32,14597,2990,3316,8.84,,,,1638,10.34,,,3684,758,928,9.47,26.86,109.05,3409.09,434,10.49,,,3380,739,1610,11.04,16.95,140.77,3557.24,752,7.39,,,3759,933,909,11.24,18.26,137.89,3633.21,425,8.68,,,3446,427,1122,12.08,21.04,149.14,3730.73,524,7.48,7.33,208.99,3726,771,970,,,,,417,40.61,,
효성티앤씨,298020,섬유/의류/신발/호화품,10127,4327682,234000,7.53,7.1,0.69,4.27,9.1,20,111,88827,1236,192,0.88,185.04,56.05,5470.49,2678,130.67,2.86,372.32,75269,2134,987,7.46,159.47,59.39,5691.04,21535,16.95,2.74,46.31,77761,2707,1838,9.84,159.58,54.53,6057.81,31089,7.69,4.18,32.08,82030,3094,1768,9.75,,,,32958,7.1,,,18796,761,561,8.38,165.31,60.47,5702.11,10546,13.14,,,19826,846,518,10.02,160.66,60.3,5899.26,9878,11.42,,,19363,676,276,10.8,161.82,58.99,6002.9,5241,9.65,,,19777,424,483,9.84,159.58,54.53,6057.81,5424,7.69,4.18,183.87,19722,638,372,,,,,6274,37.3,,
코윈테크,282880,기계,1611,11141807,14460,8.91,,0.93,1.34,40.63,0,91,1063,66,74,5.47,57.7,192.44,2253.57,525,54.55,0.31,16.45,2012,148,76,2.24,79.81,163.81,2706.06,247,87.98,0.42,35.99,3360,228,224,8.07,68.67,190.7,3021.37,1086,25.1,0.87,22.27,2973,239,221,11.21,,,,1687,9.18,,,897,-19,50,8.07,68.67,190.7,3021.37,319,25.1,0.87,73.1,534,-5,28,5.84,68.72,178.23,2920.04,157,32.88,,,694,92,92,10.39,57.6,201.27,3094.28,907,12.83,,,877,80,40,10.9,62.2,195.4,3129.06,235,9.1,,,867,72,61,,,,,384,40.35,,
동양이엔피,079960,전기제품,1572,7860000,20000,2.26,,0.39,3,37.11,20,110,5598,278,230,8.48,38.56,199.01,7049.54,2921,5.14,2,10.27,5369,430,470,15.53,30.05,286.2,8212.9,5975,3.48,1.92,6.69,5484,516,695,19.25,21.8,342.77,9887.17,8849,2.03,3.35,6.6,,,,,,,,,,,,1256,110,183,17.81,27.25,276.86,8582.02,2322,3.15,,,1415,135,158,18.29,32.48,225.08,8985.41,2014,2.68,,,1593,156,65,15.89,27.06,272.44,9150.93,827,2.79,,,1220,115,289,20.44,21.8,342.77,9887.17,4236,1.91,3.35,13.79,,,,,,,,,,,
현대모비스,012330,자동차부품,247832,92995094,266500,6.13,5.71,0.52,2.25,8.29,0,90,519063,20265,24872,6.8,46.55,128.52,7807.33,26301,7.62,2,14.77,592544,22953,34233,8.73,44.1,132.17,8349.22,36340,6.52,1.9,11.9,572370,30735,40602,9.35,44.41,123.99,9016.26,43480,5.44,2.54,13.38,605173,35254,43104,9.16,,,,46659,5.71,,,138692,5427,8624,8.61,46.51,127.41,8449.15,9194,6.97,,,146553,6361,9977,8.54,46.39,131.05,8617.27,10660,6.73,0.4,9.04,140018,9086,9212,8.2,43.72,135.89,8785.65,9889,5.93,,,147107,9861,12789,9.35,44.41,123.99,9016.26,13748,5.44,2.11,35.39,144444,8516,10858,,,,,11329,23.52,,
ISC,095340,반도체와반도체장비,13609,21197058,64200,24.89,22.1,2.51,1.26,84.05,20,110,1789,559,439,17.91,33.73,143.74,3318.22,2532,12.38,1.91,22.75,1402,107,136,3.56,14.44,555.37,4613.92,720,111.45,0.25,31,1745,448,549,10.97,11.42,742.08,5073.8,2579,27.96,1.12,30.32,2171,641,618,11.28,,,,2905,22.1,,,351,86,158,4.76,14.4,562.39,4723.96,745,105.19,,,498,149,161,7.46,14.31,576.43,4861.44,753,45.57,,,504,138,112,11.48,11.05,756.22,4963.64,525,27.26,,,393,75,119,10.97,11.42,742.08,5073.8,556,27.96,1.12,140.73,466,129,120,,,,,561,114.36,,
클리오,237880,화장품,3732,18071353,20650,11.59,11.76,1.55,1.94,19.36,1,91,2327,139,93,5.78,39.91,86.25,1950.96,535,34.14,0.82,27.34,2725,179,101,5.66,28.11,145.49,2130.51,565,28.66,1.23,34.57,3306,338,273,13.71,30.82,121.5,2386.51,1533,20.1,1.3,25.29,3730,370,330,,,,,1881,9.91,,,897,116,65,13.71,30.82,121.5,2386.51,372,20.1,1.3,104.31,930,85,99,15.71,39.6,240.63,2423.09,562,15.79,,,926,96,90,16.96,31.72,226.65,2524.96,509,19.27,,,876,64,60,14.62,31.53,221.04,2592.72,339,17.43,,,1000,120,,,,,,,,,
한국단자,025540,자동차부품,7218,10415000,69300,5.08,,0.66,3.17,8.29,0,89,11681,643,486,5.69,48.2,107.49,16550.87,4677,11.07,1.35,14.82,12969,1117,729,8.09,52.94,124.75,17629.54,7000,10.71,0.93,9.9,15098,1713,1425,14.16,45.34,149.64,20239.32,13654,4.9,3.29,15.96,16178,1794,1443,12.66,,,,13855,5,,,3521,347,340,9.14,53,121.01,18193.81,3269,7.68,,,3914,568,469,12.26,56.46,127.05,19094.49,4504,6.07,0.51,7.7,3780,485,337,12.63,47.71,122.11,19673.26,3241,5.83,,,3883,312,278,14.16,45.34,149.64,20239.32,2641,4.9,2.77,69.39,3612,352,,,,,,,,,
HD현대,267250,석유와가스,60193,78993085,76200,11.82,5.78,0.62,4.72,22.53,40,129,608497,33870,22350,20.43,181.86,47.43,9711.07,17832,3.2,8.06,23.08,613313,20316,7858,3.57,192.63,46.99,9445.13,3348,18.91,5.85,98.86,677656,29832,19302,6.36,179.96,48.02,9543.19,6444,12.29,4.55,49.98,709456,44062,30335,11.73,,,,13179,5.78,,,165144,7936,5083,5.5,198.4,50.87,9391.73,2572,14.01,1.25,31.31,175548,8798,5441,6.61,177.22,48.68,9558.6,1725,11.18,1.21,46.68,165992,4316,1017,3.16,166.95,44.95,9444.7,-418,23.93,1.18,-192.43,170972,8782,7761,6.36,179.96,48.02,9543.19,2566,12.29,1.14,31.38,177027,9432,5470,,,,,2494,30.55,,
제이에스코퍼레이션,194370,섬유/의류/신발/호화품,2399,13679615,17540,2.41,,0.51,5.7,9.1,30,119,9751,815,646,28.26,108.93,72.95,19595.84,4844,2.77,6.34,16.62,8628,840,1098,35.78,131.2,126.83,27537.81,8231,2.1,5.21,10.45,11175,1213,1022,23.41,260.76,72.32,33717.9,7274,1.95,7.07,12.22,13823,1528,886,13.82,,,,5600,3.13,,,2074,193,109,40.97,158.38,124.75,22913.22,817,2.03,,,2287,261,380,45.86,346.84,62.26,25992.29,2846,1.67,2.24,9.77,3616,428,1132,59.46,273.4,67.28,33900.68,8186,0.86,,,3198,331,-599,23.41,260.76,72.32,33717.9,-4465,1.95,4.24,-13.53,,,,,,,,,,,
하이록코리아,013030,기계,3529,12295442,28700,7.72,,0.82,4.01,27.64,1,90,1829,407,344,9.38,8.37,820.26,5578.19,2487,8.24,2.93,22.78,1888,519,477,12.13,8.92,876.09,5931.94,3655,7.29,3.94,27.93,1905,501,480,11.38,8.42,970.38,6197.65,3718,6.76,4.57,29.76,1917,600,471,10.08,,,,3644,7.88,,,498,154,152,12.9,13.49,537.14,5959.78,1172,6.69,,,461,147,131,12.32,7.8,1036.71,6150.36,1006,7.3,,,453,137,92,11.12,7.02,1321.01,6270.79,696,7.08,,,494,64,106,11.38,8.42,970.38,6197.65,843,6.76,4.57,133.72,472,148,,,,,,895,32.08,,
