회사명,종목코드,업종,시가총액,상장주식수,현재가격,PER,예상PER,PBR,배당수익률,동일업종 PER,감점합계,가점합계,매출(3년 전),영업이익(3년 전),당기순이익(3년 전),ROE(3년 전),부채비율(3년 전),당좌비율(3년 전),자본유보율(3년 전),EPS(3년 전),PER(3년 전),시가배당률(3년 전),배당성향(3년 전),매출(2년 전),영업이익(2년 전),당기순이익(2년 전),ROE(2년 전),부채비율(2년 전),당좌비율(2년 전),자본유보율(2년 전),EPS(2년 전),PER(2년 전),시가배당률(2년 전),배당성향(2년 전),매출(1년 전),영업이익(1년 전),당기순이익(1년 전),ROE(1년 전),부채비율(1년 전),당좌비율(1년 전),자본유보율(1년 전),EPS(1년 전),PER(1년 전),시가배당률(1년 전),배당성향(1년 전),매출(올해 예상),영업이익(올해 예상),당기순이익(올해 예상),ROE(올해 예상),부채비율(올해 예상),당좌비율(올해 예상),자본유보율(올해 예상),EPS(올해 예상),PER(올해 예상),시가배당률(올해 예상),배당성향(올해 예상),매출(4분기 전),영업이익(4분기 전),당기순이익(4분기 전),ROE(4분기 전),부채비율(4분기 전),당좌비율(4분기 전),자본유보율(4분기 전),EPS(4분기 전),PER(4분기 전),시가배당률(4분기 전),배당성향(4분기 전),매출(3분기 전),영업이익(3분기 전),당기순이익(3분기 전),ROE(3분기 전),부채비율(3분기 전),당좌비율(3분기 전),자본유보율(3분기 전),EPS(3분기 전),PER(3분기 전),시가배당률(3분기 전),배당성향(3분기 전),매출(2분기 전),영업이익(2분기 전),당기순이익(2분기 전),ROE(2분기 전),부채비율(2분기 전),당좌비율(2분기 전),자본유보율(2분기 전),EPS(2분기 전),PER(2분기 전),시가배당률(2분기 전),배당성향(2분기 전),매출(1분기 전),영업이익(1분기 전),당기순이익(1분기 전),ROE(1분기 전),부채비율(1분기 전),당좌비율(1분기 전),자본유보율(1분기 전),EPS(1분기 전),PER(1분기 전),시가배당률(1분기 전),배당성향(1분기 전),매출(다음분기 예상),영업이익(다음분기 예상),당기순이익(다음분기 예상),ROE(다음분기 예상),부채비율(다음분기 예상),당좌비율(다음분기 예상),자본유보율(다음분기 예상),EPS(다음분기 예상),PER(다음분기 예상),시가배당률(다음분기 예상),배당성향(다음분기 예상)
감성코퍼레이션,036620,섬유/의류/신발/호화품,3070,91218576,3365,12.56,,3.92,,9.7,8,110,489,12,3,1.07,53.27,147.25,19.83,4,577.11,,,1174,162,151,37.7,64.87,145.57,53.42,180,10.36,,,1779,322,242,37.53,46.94,173.71,111.78,268,11.81,,,2491,472,385,40.54,,,,424,7.93,,,311,45,39,37.98,60.98,83.12,62.02,43,10.71,,,401,77,26,35.7,50.38,125.24,71.21,29,22,,,356,52,39,35.25,64.84,87.03,79.75,43,17.57,,,711,149,138,37.53,46.94,173.71,111.78,152,11.81,,,388,59,,,,,,,,,
하이록코리아,013030,기계,3497,12856050,27200,7.44,,0.85,3.86,21.43,0,101,1467,189,195,5.77,9.11,1000.44,5101.79,1430,11.71,2.98,33.01,1829,407,344,9.38,8.37,820.26,5578.19,2487,8.24,2.93,22.78,1888,519,477,12.13,8.92,876.09,5931.94,3655,7.29,3.94,27.93,1926,535,483,11.11,,,,3718,7.32,,,457,112,125,11.44,12.2,674.74,5402.46,945,7.56,,,496,154,137,12.01,9.65,846.44,5616.06,1062,7.83,,,466,141,128,11.78,8.28,919.23,5825.64,975,7.84,,,469,112,87,12.13,8.92,876.09,5931.94,671,7.29,3.94,153.12,477,127,,,,,,887,30.67,,
휴메딕스,200670,제약,3706,11229930,33000,14.26,10.32,1.73,1.59,99.36,0,100,1110,160,101,7.37,52.07,209.2,3043.08,909,26.35,1.67,41.49,1232,260,212,16.09,63.28,140.54,3396.91,2121,13.06,1.8,21.69,1523,373,248,14.72,11.06,517.55,4055.86,2314,14.58,1.56,21.61,1796,470,359,17.19,,,,3197,10.32,,,361,93,111,14.53,34.84,182.82,3578.83,1091,11.12,,,398,114,33,11.94,17.99,315.7,3787.37,311,19.35,0.7,76.35,397,114,72,11.77,13.73,421.14,3976.89,655,19.37,,,367,53,32,14.72,11.06,517.55,4055.86,290,14.58,0.81,88.07,412,103,76,,,,,680,48.55,,
지앤비에스 에코,382800,반도체와반도체장비,1547,30104012,5140,8.74,,1.69,,122.92,5,105,521,106,103,26.88,21.37,570.77,1375.52,432,11.6,,,656,147,148,23.03,22.88,320.78,1767.71,509,5.45,,,893,183,176,21.5,27.06,273.33,498.33,588,9.58,,,1300,299,238,,,,,791,6.5,,,243,49,46,25.3,22.08,366.71,1827.4,154,8.32,,,306,64,48,24.63,37.91,203.54,1974.7,162,8.41,,,204,50,47,24.88,30.14,259.22,2091.53,158,13.02,,,141,19,34,21.5,27.06,273.33,498.33,114,9.58,,,,,,,,,,,,,
아이패밀리에스씨,114840,화장품,4507,17201944,26200,22.47,15.28,6.53,0.3,40.29,5,104,716,56,36,12.88,27.55,339.76,1705.51,265,16.72,0.37,7.35,853,95,76,16.66,44.08,273.02,1006.66,453,13.74,0.51,7.01,1487,240,200,,30.2,379.3,1442.28,1166,11.28,0.6,6.8,2022,368,294,35.58,,,,1715,15.28,,,328,47,37,17.62,54.68,246.45,1081.92,220,15.93,,,367,51,40,21.2,59.42,193.1,1178.58,233,19.01,,,372,67,53,,46.82,224.71,1300.94,306,,,,420,76,70,,30.2,379.3,1442.28,407,,0.6,19.42,520,92,72,,,,,,,,
피엔에이치테크,239890,디스플레이장비및부품,1551,9935755,15610,25.8,,3.11,,86.88,11,110,241,37,36,28.51,76.8,101.99,761.44,407,71.82,,,350,48,76,31.65,119.88,94.28,503.49,822,19.28,,,402,65,56,14.35,42.49,164.32,871.04,605,40.19,,,528,100,99,19.59,,,,992,15.74,,,94,17,19,35.22,104.41,95.41,536.44,207,23.8,,,85,9,-27,19,134.29,71.57,479.63,-294,47.94,,,120,20,21,20.48,116.41,79.03,528.5,233,36.84,,,102,18,43,14.35,42.49,164.32,871.04,447,40.19,,,116,20,19,,,,,188,82.94,,
디어유,376300,양방향미디어와서비스,6184,23738406,26050,23.6,16.87,3.65,,-1142.52,11,110,400,132,-252,-41.6,8.08,1145.59,853.96,-1349,-60.72,,,492,163,164,12.38,8.01,1220.85,1006.82,732,39.36,,,757,286,262,16.86,12.45,874.18,1242.77,1104,29.07,,,982,403,366,19.55,,,,1544,16.87,,,164,57,90,15.13,8.78,1074.44,1099.68,379,49.37,,,191,67,48,15.08,9.07,1003.05,1139.64,201,42.85,,,194,73,65,13.15,11.87,791.43,1194.33,273,51.2,,,209,88,60,16.86,12.45,874.18,1242.77,252,29.07,,,220,85,85,,,,,360,72.41,,
클리오,237880,화장품,5756,18071353,31850,20.78,15.64,2.61,1.26,40.29,0,97,2327,139,93,5.78,39.91,86.25,1950.96,535,34.14,0.82,27.34,2725,179,101,5.66,28.11,145.49,2130.51,565,28.66,1.23,34.57,3306,338,273,13.71,30.82,121.5,2386.51,1533,20.1,1.3,25.29,3962,450,368,16.07,,,,2036,15.64,,,751,52,57,8.26,32.42,227.1,2154.76,315,27.74,,,810,65,54,9.21,31.88,223.15,2214.47,299,20.9,,,848,105,97,12.3,34.18,180.1,2323.96,547,21.65,,,897,116,65,13.71,30.82,121.5,2386.51,372,20.1,1.3,104.31,916,80,74,,,,,383,83.07,,
링네트,042500,IT서비스,1089,15356878,7090,10.57,,1.19,1.14,29.59,0,97,2148,106,87,12.1,75.33,119.94,1015.64,455,11.86,,,2040,109,101,12.73,92.89,76.76,1149.26,527,6.25,,,2177,163,128,14.25,58.08,135.5,1311.89,671,5.17,2.32,9.68,3050,260,214,20.51,,,,1122,6.32,,,527,22,20,11.58,75.66,107.18,1176.67,105,8.46,,,510,15,4,10.26,55.19,161.72,1184.48,19,8.17,,,473,56,40,13.18,58.92,139.4,1236.85,211,5.58,,,667,71,64,14.25,58.08,135.5,1311.89,335,5.17,2.32,19.37,,,,,,,,,,,
피에이치에이,043370,자동차부품,2318,21000000,11040,3.77,,0.31,2.26,8.49,0,97,9276,66,376,6.1,48.21,135.94,5943.96,1790,5.64,1.78,9.84,10244,229,283,4.29,45.58,125.6,6229.35,1346,5.23,2.84,14.53,11346,483,615,8.82,36.66,157.99,6733.05,2929,3.4,2.51,8.12,11928,495,524,7.07,,,,2495,4.42,,,2647,116,175,6.17,44.91,137.1,6356.78,833,3.82,,,2812,165,168,6.86,43.49,144.2,6494.38,801,4.68,,,2675,109,117,6.92,38.82,154.15,6628.66,559,4.19,,,3212,93,155,8.82,36.66,157.99,6733.05,737,3.4,2.51,32.27,2792,120,135,,,,,643,17.17,,
한국앤컴퍼니,000240,자동차부품,14762,94935240,15550,7.89,,0.37,4.5,8.49,0,96,9633,2283,2000,5.53,9.26,100.86,7779.51,2087,7.52,3.82,28.89,10959,2452,1660,4.37,11.55,107.06,8071.95,1749,7.98,4.66,37.17,10897,2566,1872,4.76,15.54,103.59,8307.13,1972,7.91,4.49,35.41,12089,3489,3180,7.68,,,,3349,4.64,,,2294,325,324,4.08,14.14,100.61,8011.86,341,7.26,,,2445,446,363,2.38,12.91,96.11,8089.19,383,12.16,,,2973,988,912,2.71,13.74,93.49,8280.65,961,9.66,,,3185,807,273,4.76,15.54,103.59,8307.13,288,7.91,4.49,242.57,2761,821,,,,,,766,20.31,,
정다운,208140,식품,1059,32684246,3240,3.24,,0.87,9.26,12.35,4,100,1536,202,111,14.8,97.9,130.98,2356.23,343,8.59,3.4,29.31,1826,184,153,17.63,80.5,127.69,2728.02,470,4.55,4.68,21.29,1855,358,327,30.34,59.72,149.46,3611.78,999,2.8,10.71,30.04,2000,400,,,,,,1025,3.16,,,396,58,40,18.64,84.03,125.49,2748.81,121,4.51,,,499,153,135,23.91,72.35,140.85,3152.17,403,3.51,,,509,92,78,26.27,66.81,148.85,3394.84,243,2.92,,,452,55,75,30.34,59.72,149.46,3611.78,232,2.8,10.71,129.43,,,,,,,,,,,
씨앤씨인터내셔널,352480,화장품,8111,10013941,81000,25.82,18.46,4.69,,40.29,12,108,913,23,-59,-7.47,35.47,165.63,11711.77,-653,-28.09,,,1306,175,165,13.06,33.36,186.61,13355.46,1644,18.49,,,2203,321,314,20.48,48.32,237.12,17192.62,3137,19.89,,,2993,492,438,22.67,,,,4387,18.46,,,462,60,66,15.56,35.9,179.95,14013.85,658,18.65,,,571,103,88,18.05,35.13,179.58,14893.55,880,21.09,,,539,68,73,16.13,34.23,184.97,15617.97,724,24.71,,,631,91,88,20.48,48.32,237.12,17192.62,874,19.89,,,692,109,98,,,,,981,82.6,,
오리온홀딩스,001800,식품,9021,62645422,14400,10.53,,0.39,5.21,12.35,0,95,24151,3157,2253,4.23,28.18,155.1,6285.97,1373,11.62,4.08,38.5,29346,3998,3236,4.83,23.69,203.1,7310.42,1644,9.34,4.56,40.9,29538,4055,2904,3.93,18.95,276.59,7451.39,1367,10.68,5.14,52.69,32599,5111,3690,4.98,,,,1772,8.13,,,6762,857,679,4.83,20.94,236.84,6239.79,403,10.31,,,7175,965,609,4.58,21.76,238.26,7296.1,236,9.28,,,7847,1058,737,4.11,21.95,246.09,7352.72,283,10.55,,,7754,1174,879,3.93,18.95,276.59,7451.39,445,10.68,5.14,161.72,7716,1252,,,,,,,,,
효성중공업,298040,전기장비,27134,9324548,291000,23.4,13.13,2.51,0.86,21.5,31,126,30947,1201,765,6.35,287.86,58.05,1976.36,6178,9.44,,,35101,1432,291,1.07,325.44,63.59,2061.98,1096,71.2,,,43006,2578,1319,11.29,288.94,57.82,2290.72,12438,13.02,1.54,20.07,48370,3836,2333,17.5,,,,22170,13.13,,,8465,141,-122,1.73,337.44,59.42,2062.91,-1660,38.56,,,11227,857,588,6.41,305.64,59.75,2143.3,5834,17.33,,,10394,946,564,8.79,307.03,56.27,2253.9,5552,18,,,12920,634,289,11.29,288.94,57.82,2290.72,2713,13.02,1.54,92.03,9932,644,381,,,,,3595,87.21,,
TKG휴켐스,069260,화학,7898,40878588,19320,5.86,6.48,0.88,5.18,37.09,1,96,8612,934,776,11.06,31.92,257.25,1758.94,1851,12.51,4.32,50.71,12358,1171,866,12.03,27.16,265.03,1862.4,2119,9.44,5,44.29,10527,1212,1348,,30.85,202.42,2102.58,3297,6.52,4.65,28.47,10307,1236,1219,13.85,,,,2981,6.48,,,3146,486,451,,39.86,197.57,1885.32,1104,,,,2799,437,403,,23.66,275.51,1983.9,986,,,,2370,305,293,,27.76,221.46,2055.6,717,,,,2212,-16,200,,30.85,202.42,2102.58,490,6.52,4.65,191.38,2320,304,,,,,,692,27.91,,
한일시멘트,300720,건축자재,8914,69261540,12870,5.24,,0.56,6.22,10.98,0,94,12719,1204,860,5.89,62.53,67.57,3858.27,1135,18.5,2.57,45.79,14876,1180,876,5.59,56.24,100.8,4070.7,1138,10.24,4.98,50.98,17995,2465,1777,11.21,66.82,124.18,4430.52,2457,5.21,6.25,32.56,18075,2638,2006,11.81,,,,2766,4.65,,,3871,273,235,7.5,65.34,97.75,4019.3,320,8.49,,,4941,849,614,8.23,73.01,122.56,4191.64,860,7.13,,,4245,696,468,9.85,71.64,102.75,4320.57,646,5.7,,,4938,647,459,11.21,66.82,124.18,4430.52,630,5.21,6.25,126.96,3947,353,,,,,,,,,
티앤엘,340570,건강관리장비와용품,4869,8128000,59900,17.74,12.59,3.73,0.92,-199.76,1,95,719,223,196,24.17,9.13,649.26,1910.91,2410,19.63,0.85,16.6,816,243,211,21.53,10.3,495.32,2312.74,2598,13.93,1.24,17.2,1155,308,274,23.29,9.69,525.89,2838.46,3376,11.85,1.38,16.18,1491,450,390,26.61,,,,4801,12.48,,,270,89,79,24.59,17.22,293.81,2407.27,967,15.37,,,365,126,100,25.32,13.88,356.09,2632.02,1235,15.98,,,300,84,76,25.78,10.74,495.59,2803.19,941,11.68,,,219,10,19,23.29,9.69,525.89,2838.46,233,11.85,1.38,234.5,284,97,,,,,,1120,53.5,,
현대위아,011210,자동차부품,15556,27195083,57200,17.01,8.23,0.45,1.49,8.49,10,104,75277,1027,561,1.96,109.72,156.71,2318.09,2292,34.87,0.88,29.84,82076,2121,435,1.99,102.12,142.71,2360.12,2405,20.56,1.42,28.51,85903,2292,525,2.73,81.22,147.54,2401.45,3363,19.36,1.31,24.76,88600,2841,1764,5.46,,,,6949,8.23,,,20950,509,133,1.75,95.93,149.15,2357.47,573,26.31,,,22851,652,14,-4.15,88.44,146.22,2362.21,278,-12.65,,,20990,683,193,-3.4,88.88,140.75,2377.91,793,-14.61,,,21112,448,186,2.73,81.22,147.54,2401.45,1719,19.36,1.31,48.45,21471,620,353,,,,,1562,36.62,,
에이피알,278470,화장품,19012,7620178,249500,22.19,,9.22,,40.29,10,103,2591,143,114,19.37,91.56,104.84,1736.56,1641,,,,3977,392,300,36.03,83.65,113.5,2657.48,4223,,,,5238,1042,815,54.87,45.88,197.68,5080,11244,,,,7474,1446,1158,,,,,14795,16.86,,,1222,232,203,52.63,59.93,164.99,3404.67,2823,,,,1277,248,188,59.24,67.52,155.09,3912.22,2582,,,,1219,219,184,57.07,47.05,185.53,4418.19,2526,,,,1520,344,241,54.87,45.88,197.68,5080,3313,,,,1365,271,,,,,,2817,88.55,,
비올,335890,건강관리장비와용품,5778,58419125,9890,26.73,20.02,9.98,0.18,-199.76,10,103,184,54,44,19.2,12.76,763.92,371.88,80,28.43,,,311,129,115,35.06,14.38,687.5,578.61,198,16.26,0.31,5.07,425,223,216,44.89,11.83,843.31,939.6,370,22.99,0.21,4.81,609,320,288,40.29,,,,494,20.03,,,95,45,42,41.12,17.54,707.76,649.39,71,19.23,,,106,57,72,45.93,11.65,858.05,764.65,124,22.47,,,109,64,55,44.21,11.25,854.18,858.75,94,20.59,,,115,58,47,45.48,11.83,843.31,939.6,81,22.69,0.21,22.01,109,53,58,,,,,99,100.11,,
롯데웰푸드,280360,식품,12680,9434574,134400,17.98,10.79,0.58,2.23,12.35,14,106,21454,1085,363,2.88,100.96,80.52,39657.59,5438,22.16,1.33,29.4,32033,1124,439,2.89,94.41,87.02,34535.36,5931,20.65,1.88,43.23,40664,1770,678,3.46,95.98,105.54,35176.92,7476,16.56,2.42,37.6,42316,2218,1171,5.6,,,,12459,10.79,,,9596,186,0,3.17,101.94,99.51,34114.54,113,18.5,,,10406,486,124,2,96.26,94.53,34370.85,1425,28.86,,,10865,806,713,3.24,97.27,119.3,35854.43,7543,15.04,,,9796,292,-160,3.46,95.98,105.54,35176.92,-1605,16.56,2.42,-175.19,9834,331,148,,,,,1669,80.51,,
파마리서치,214450,건강관리장비와용품,12261,10320423,118800,15.88,,2.8,0.8,-199.76,0,92,1541,525,468,16.95,30.24,159,6060.78,4628,17.72,0.73,12.82,1948,659,434,12.5,28.63,330.8,6891.74,4013,17.42,0.94,16.23,2610,923,773,19.71,15.81,257.56,8453.44,7481,14.64,0.87,12.66,3046,1080,920,19.38,,,,8832,13.45,,,554,207,183,14.72,27.88,296.2,7131.36,1751,14.5,,,668,236,152,15.76,21.25,287.87,7616.92,1641,26.18,,,688,275,282,17.31,20.27,325.04,8148.08,2592,19.84,,,700,204,156,19.71,15.81,257.56,8453.44,1493,14.64,0.87,62.9,678,253,204,,,,,2083,57.03,,
명신산업,009900,자동차부품,7645,52470133,14570,5.01,4.89,1.43,0.69,8.49,0,92,11077,565,453,18.84,142.18,89.2,1101.54,928,32.43,,,15152,1269,857,25.18,142.12,105.58,1428.79,1634,8.78,,,17389,2081,1527,33.22,95.25,157.82,2006.76,2909,6.53,0.53,3.44,18803,2108,1553,25.46,,,,2980,4.89,,,4367,477,366,28.71,124.62,124.76,1568.31,698,10.43,,,4665,774,653,34.8,104.38,144.58,1815.38,1244,8.49,,,3947,407,259,30.06,98.3,160.25,1914.6,494,6.89,,,4410,422,249,33.22,95.25,157.82,2006.76,474,6.53,0.53,21.1,4370,445,327,,,,,660,22.06,,
SNT홀딩스,036530,자동차부품,3709,16303886,22750,4.25,,0.31,3.52,8.49,0,92,14041,1256,1518,8.56,33.27,256.24,11463.33,4736,3.72,3.98,13.11,16295,1447,1156,5.31,40.86,194.72,12057.69,3153,4.98,4.46,19.69,18957,1790,1643,8.5,38.35,222,13001.03,5357,3.23,4.63,13.24,20430,1900,1710,8.03,,,,5459,4.17,,,4498,409,503,6.45,38.69,206.14,12296.95,1580,3.98,,,4546,434,444,6.96,42.56,193.44,12571.64,1401,3.88,1.81,19,4857,483,511,6.26,41.98,192.55,12840.64,1641,3.85,,,5057,463,185,8.5,38.35,222,13001.03,736,3.23,2.89,60.23,,,,,,,,,,,
